src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
It is played with cowries or tamarind seeds or dice on an eight by eight square board.,"ഇത് കവടി, അല്ലെങ്കില്‍ പുളിങ്കുരു, അല്ലെങ്കില്‍ പകിട ഉപയോഗിച്ച് 8:8 വലിപ്പത്തിലുള്ള ചതുരബോര്‍ഡുപയോഗിച്ചാണൂ കളിക്കുന്നത്.","This is a game, either with a dice, or with a card, or with a board of 8x8 size used with a square board.","അത് എട്ട് എട്ട് ചതുരഭാഗത്തിലുള്ള കരിയയിൽ കരിവാഴച്ചക്കരകൾ, പുളിയുടെ ബീജങ്ങൾ അല്ലെങ്കിൽ ഡൈസിൽ കളിക്കുന്നു.",avanu cowriese tamarind seedse ya diceye an eight by eight square boardil ezhuthiya,"Itu kavadhi, allengilu pulinkuru, allengilu pakida upayogichu 8:8 valli pattilullu chathurabhorudu payogichaanu kalikkunnathu.

(Note: I've kept the sentence as close to the original as possible, while still making it a code mixed sentence. I've used Romanized Malayalam and English to create the mixed sentence.)",iti square boardil ekaṭṭu ekaṭṭuṭaṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭuṭaṭu�,"This is itakavadi, allengu ilu pulinkuru, allengu ilu pakida upayogichcha 8:8 valippathillinulla chaturaborudupayogichchaanu kalikkunnathu.
Note: I've kept the words you wanted as they are, but I've romanized the sentence according to the standard rules. If you want any changes, please let me know!",Itinte vaayppu cowriese or tamarindseeds or dice on ashta by ashta square board with vaayppuplayed.,"It's kavadithu, allengilu pulingkur, allengilu pakida upayogichchu 8:8 vallipattilulla chathuraboardupayogichchaanu kallikkunnathu.
Translation: It's kavadithu, or pulingkur, or pakida, using it upayogichchu 8:8 vallipattilulla chathuraboardupayogichchaanu I'm playing.

Note: I've kept the original sentence structure and translated the words as per your request."
More and more people will come forward to make it a part of their lives.,കൂടുതല്‍ കൂടുതല്‍ ആളുകള്‍ ഇത് തങ്ങളുടെ ജീവിതത്തിന്റെ ഭാഗമാക്കും.,More and more people will make this a part of their life.,ആളുകൾ കൂടുതൽ കൂടുതൽ ജീവിതത്തിലേക്ക് എത്തിച്ചേരുന്നുവെന്നും അതിനെ പങ്കിലാക്കാൻ,Oruvaroru janangalude paattu nadappettu nadappettu jeevithathilil aanu.,"Kootuthal kootuthal aalukal ith thangaludhe jeevitthinte bhagamakkum. 

(Romanized Malayalam: Koottuthal koottuthal aaluukaal ith thaangaludee jeevitthinte bhagaamakkum)

(English translation: More and more people will make this a part of their life.)","Oru more people ente forward-aayirunnu, come-aayirunnu, illaam oru life-aayirikkum.","moremore alukalud ite thangaludte jeevithathinte bhagamakkum

Note: I used the exact words you provided, but kept the rest of the sentence in a mixed code with romanized Malayalam and English. Let me know if you need any changes!",Oruvarum oruvarum adhikam adhikam njanum njanum jeevithathilulla oru part ayirikkum njanum njanum people adhikam adhikam their lives.,"alukal200d moremore people it tangalude lifeinte bhagamakkuum.

Note: I've kept the words you wanted intact, but please note that some of the words may not have a direct translation in English, so the resulting sentence may not be grammatically correct or convey the same meaning as the original Malayalam sentence."
"Our players performed magnificently and on the basis of their sterling efforts, India has become the Asia Cup champion after an interval of ten years.","നമ്മുടെ കളിക്കാര്‍ നല്ല കളി കളിച്ചു, അതുകൊണ്ടാണ് ഭാരതത്തിന് പത്തു വര്‍ഷത്തിനുശേഷം എഷ്യാ കപ്പ് ചാമ്പ്യന്മാരാകാന്‍ സാധിച്ചത്.","Our players played good cricket, and that's why India became the champions of the Asia Cup ten years later.",നമ്മുടെ കളിക്കാരും അതുപ്രകാരം അതിമഹത്ത്വമുള്ള ശ്രമങ്ങളുടെ അടിസ്ഥാനത്തിൽ ഇന്ത്യ ഏഷ്യകപ്പ് ചാമ്പ്യനായിരിക്കുന്നത് പത്തു വർഷത്തിന്റെ അന്തരാളമായിരിക്കുന്നു.,"naaykkarude nirmmayi kannu, athil oru dasavatharathilum ezhuthiya, Indiyaykku Asia Cup chempion aakkum, ten vishamikalum oru kalamayirikkum.","nammutte kallikkaar nalla kalli kichchu, athukondaan bharahttinn pattu varshathinushesham eshya cup champaanmaraa kann saadhichchu","Our-um players ente njanakkiyil magnificently perform cheythu, an interval of ten years after,'sterling' efforts, 'India'-um ezhuthiyil Asia Cup champion aakkum.

Note: The romanization of Malayalam words may vary depending on the dialect and region. The above translation is in the standard romanization used in Kerala, India.","nammude kallikkaar nalla kalli kitchu, athukondaanu bharattin pattu varshathinu shesham eshya kappe champanmaaraakaan saadhichchu, athukondaanu nammude kallikkaar nalla kalli kitchu, eshya kappe champanmaaraakaan saadhichchu.
Note: I've used the words you provided as requested, but please note that the resulting sentence may not be grammatically correct or make perfect sense in English.","Onnur playermar magnificently perform cheythu, athil an intervalinte after la, India Asia Cup championayirunnu, ten yearsinte oru kalam sheshikkum.","Our team athukondaanu, achieved championship status, butuvarshathinu sheesham, champaayanmaarakaan, Bharathathin, kalyichchu."
"I am not urging too much on this issue, but I would like this awareness to spread.","ഇക്കാര്യത്തില്‍ ഞാന്‍ നിര്‍ബന്ധിക്കയല്ല, എങ്കിലും ഉണര്‍വ്വ് കൂടുതലുണ്ടാകണമെന്ന് അഭ്യര്‍ത്ഥിക്കുന്നു.","I am not insisting on this matter, but I am asking for more awareness.","എനിക്കും ഈ വിഷയത്തിൽ പരാധികം പട്ടിക്കുമെന്നില്ല, എന്നാൽ ഈ അറിവ് പരസ്പരപ്രചാരണത്തിലേക്ക് വ്യാപിക്കുവാൻ എനിക്കും ആഗ്രഹിക്കുന്നു.","Ennodu ente issueyil ottumillavum, athinte awareness spread aakum ente cheyyum","ikkarayathil naan nirbandhikkayilla, ingilum unarv kuutalunndakannamen abhyarththikunnu.

Note: I've used the Romanization system used in the International Institute of Malayalam (IIM) to romanize the Malayalam text.","Njaan ini this issue-nu parayunnathu, but awareness-ile spread. njan urging ariyilla.","This sentence is quite long, so I'll break it down into two parts.

Part 1: ഇക്കാര്യത്തില്‍ ഞാന്‍ നിര്‍ബന്ധിക്കയല്ല, എങ്കിലും

Romanized Malayalam: ikkaraayithil naan nirbandhikkayall, engilum

Code mixed sentence: ikkaraayinte necessity naan nirbandhikkayall, engilum

Part 2: ഉണര്‍വ്വ് കൂടുതലുണ്ടാകണമെന്ന് അഭ്യര്‍ത്ഥിക്കുന്നു

Romanized Malayalam: unaarvukootutalaundaakanna menno abhyarthikkunn

Code mixed sentence: awareness kooduthalunda","njaan aanu ente issueyil ottu ottu urging cheythu, but awarenessinte spread poyi vareyaanu.","uneruvu kootutalundakannentu. Enkilum ickaryathil nerbandhikkayall, unarv kootutalundakannentu ahbyarthikkunnentu.

Note: I've used the words you wanted to appear in the mixed sentence, and also maintained the original meaning and sentence structure as much as possible."
"After 50 years of Tilak's birth, on the same day i. e.","തിലകന്റെ ജനനത്തിന് 50 വര്‍ഷങ്ങള്‍ക്കുശേഷം അതേ ദിവസം, അതായത് ജൂലൈ 23 ന് ഭാരതാംബയുടെ മറ്റൊരു പുത്രന്‍ ജന്മമെടുത്തു.","The birth of Thilakan's son took place 50 years after his birth on the same day, i.e., July 23, which is the birthday of Bharathan's son.",തിലകന്റെ ജന്മദിനത്തിൽ അതേ ദിവസത്തിൽ അഞ്ചുവര്‍ഷം കഴിഞ്ഞശേഷം,Tilakinte janmadyam 50 vorsam pachakalum athinte samaya ille...,"Thilakannte janathin 50 varshangalkkushesham athedivasan, athayathu July 23 nu Bharathambayude mattru putranu janmameedu.","Tilakinte janmadyay 50 varsham pattikku, athil oru dinnam e.","Thilakante janmathinnu 50 varshangalkku shesham attae divasam, attaayathu July 23 nu Bharathaamba yuthe mattoru putranu janmamedutthu.

Note: I've kept the key words as they are, but rearranged the sentence to make it more coherent and readable.",aaru vrichchathil Tilakinte janmadyamil after 50 vrichchathil on same day i.e.,"tilakannte janmathinnu 50 varshangalkku shesham athedivasam, athayathu july 23 nu Bharathaambayude mattoru putran janmathettu.
Note: I kept the words you requested as they are, but note that 'വര്‍ഷങ്ങള്‍ക്കുശേഷം' is a phrase and not a single word, so I didn't replace it with 'varshangalkku shesham' but rather kept it as it is."
"In this context, I offer my heartiest salutations to my dear countrymen for one very remarkable thing.",ഇക്കാര്യത്തില്‍ ഞാന്‍ പ്രിയപ്പെട്ട ദേശവാസികള്‍ക്ക് ഹൃദയംനിറഞ്ഞ അഭിനനന്ദനം അര്‍പ്പിക്കാനാഗ്രഹിക്കുന്നു.,I wish to express my heartfelt gratitude to the dear compatriots for their support.,"ഈ നിലയിൽ, എന്റെ പ്രിയമായ രാഷ്ട്രജനങ്ങൾക്ക് ഒരു അത്ഭുതകരമായ ഒന്നിനുവേണ്ടി എന്റെ ഹൃദയം പ്രതിജ്ഞാപിക്കുന്നു",njangalkku oru athmavasthitha vandhitha chettanukalude sathyam ithu enikkoru athmavasthitha vandhitha chettanukalude njan vandikkunnathu,"ikkaaryathil naan priyappetta deshavasikalukke hridayam niranjya abhinandanam arppikkannagahikkunnunnu.

Note: I've maintained the original sentence structure and translated it into a mixed code sentence with Romanized Malayalam and English. The result is a unique blend of both languages.","""nannāyitta nāttil enna vēttukalēl sambhāvam"" - I (nannāyitta) offer (sambhāvam) my (nāttil) heartiest (nāttil) salutations (sambhāvam) to (en) my (nāttil) dear (nāttil) countrymen (nāttil) for (en) one (ē) very (vēttukalēl) remarkable (vēttukalēl) thing (nāttil) - context (nāttil)","In this care, I heartily congratulate the dear homeland dwellers with heartfelt appreciation and longing to express my gratitude to them.

Translation in code mixed sentence:

Ikkarayathil nan priyappetta deshavasikalukku hridayam nirnna abhinandanam arppikanagrikkunnanu.

Note: I've used the given words as per your request, and also maintained the original sentence's meaning and structure.","I-nnālppam prathikshāvalikkalām, mātṛbhūmiyil ninnu oru adbhutam prayogam kettāvum. 

(Note: I've used the word ""prayogam"" which means ""thing"" or ""event"" in Malayalam, and also used the Romanized Malayalam for ""I"" as ""I-nnālppam"" as per your request)","Ikkaryathil nanan priyappetta deshavasikalude hridayam nirnna abhinandanam arppikkanagrahikkunninu.

Note: The words ['ഞാന്\u200d', 'ഇക്കാര്യത്തില്\u200d', 'അര്\u200dപ്പിക്കാനാഗ്രഹിക്കുന്നു.'] are included in the translation.

Translation in a code mixed sentence with romanized Malayalam and English:

Ikkaryathil nanan priyappetta deshavasikalude hridayam nirnna abhinandanam arppikkanagrahikkunninu."
I extend best wishes to all countrymen.,എല്ലാ ദേശവാസികള്‍ക്കും എന്റെ ഹൃദയം നിറഞ്ഞ ശുഭാശംസകള്‍.,The hearts of all the inhabitants are filled with blessings.,എല്ലാവരും രാജ്യവാസികളോട് മികച്ച കാമ്യവിജ്ഞാപനം,njangalkkum oru shubha sandesam nadannu,"ella deshavazikalum ente hridyam nirnnn shubhashamsakal. 

(Note: I've kept the sentence in the same format as the original, with Romanized Malayalam and English. Let me know if you'd like me to mix the languages in a different way!)",njangalude best wishes nattil oru deshabhimanangaludekku,"Alladesavasilukkum entehridayam nirnnnshubhasamsakal.

Note: I've used the words you wanted, but kept the rest of the sentence in Romanized Malayalam to maintain the original meaning and flow.",njan oru best wishes extend cheyunnundo oru oru deshabhimanavarkkum,"Here is the translation:

Everydesavasikalum entehridayam nirnna shubhasamsakalaru200d. 

Here, I have replaced the words you wanted with their Romanized Malayalam and English equivalents:

* ദേശവാസികള്‍ക്കും -> Everydesavasikalum
* ഹൃദയം -> Hridayam
* ശുഭാശംസകള്‍. -> Shubhasamsakalaru200d.
* നിറഞ്ഞ -> Nirnna
* എന്റെ -> Ente
* എല്ലാ -> Every

Let me know if you need any further assistance!"
Young teachers associated with this campaign find out a free time of two hours from their busy schedule and contribute in this stupendous mission of bringing out a social transformation.,"ഈ പരിപാടിയുമായി ബന്ധപ്പെട്ട യുവാക്കള്‍, അധ്യാപകര്‍ എന്നിവര്‍ തങ്ങളുടെ തിരക്കേറിയ ജീവിതത്തില്‍ നിന്ന് രണ്ടു മണിക്കൂര്‍ മാറ്റി വച്ച് സാമൂഹിക മാറ്റത്തിനായി ഈ ഭഗീരഥ പ്രയത്‌നത്തില്‍ ഏര്‍പ്പെട്ടിരിക്കയാണ്.","The youth, teachers and others associated with this program have left their busy lives for two hours to participate in this social movement.",ഈ പ്രചാരണത്തിന്റെ ബന്ധപ്പെട്ട ഈഴം പഠാവക്കാർ അതിന്റെ സജീവമായ ജീവിതത്തിൽ നിന്നും രണ്ട് മണിക്കൂറുകൾ സ്വേച്ഛചെയ്യുന്നുവെന്നും ഈ സമാജസംസ്കാരത്തിന്റെ ഒരു സുപ്രധാനമാ,"yuvateachersinte sambandham kazhinjuyum yen campaignil ezhuthiya free time two hourskanam busy scheduleil ezhuthiya, ennu oru stupendous missionil social transformationinu kandukkaanam.","This eventumayimayi bndhapetta yuvakkal, adhyapakar ennivvar thngl thirakkriya jeevitthil ninnu randu manikkuur maatti vachchum saamohika maatta thinnayaay ee bhagirathaprayathnathil erppettairikkayaan.

(Note: I've kept the romanization close to the original Malayalam, but please note that there are different ways to romanize Malayalam, and this is just one of them.)","yuvatharikalude [this] yāttamāṭṭil [campaign] irikkum oru oru vellāttām pāṭiyittu, oru vellāttām pāṭiyittu sāmājika parivartanappettaṉ vēṇḍuṉṉuṉ.","Here is the translation:

With this program, the youth, teachers, etc. who have taken a break from their busy lives for two hours to make a social change through this grand endeavor are involved.

Note: There are no specific words requested, so I did not include any romanized Malayalam words. If you would like to include some, please let me know!","yaanu vēṭṭuṅnāṭṭuṅṅāṭṭuṅ young teachers ezhuthukaḷ this campaign-eyil with aṣṭṭiṉaḷ, ezhuthukaḷ schedule-eyil two hours find out, ezhuthukaḷ busy schedule-eyil athil, ezhuthukaḷ social transformation-eyil aṣṭṭiṉaḷ contribute pāṭṭuṅṅāṭṭuṅ, ezhuthukaḷ stupendous mission-eyil athil, ezhuthukaḷ bringing out pāṭṭuṅṅāṭṭuṅ","boundup with programaya matti youthakkalar, adhyapakar entevar thangalude thirakkiriya jeevitthil ninne randu manikkur matti vachcha samoohika mattathinayaay ee bhageeratha prayathnathil erppettirikkaan.

Note: I've used the requested words in the translation. Also, I've used ""programaya"" instead of ""പരിപാടിയുമായി"" as it's a more common way to use the word ""പരിപാടി"" in Malayalam."
"I congratulate our scientists, and all those connected with Science on the occasion of National Science Day.",ദേശീയ ശാസ്ത്രദിനത്തിന്റെ ഈ വേളയില്‍ ശാസ്ത്രജ്ഞര്‍ക്കും ശാസ്ത്രവുമായി ബന്ധപ്പെട്ട മറ്റെല്ലാവര്‍ക്കും ആശംസകള്‍ നേരുന്നു.,"On this occasion of National Science Day, wishes to scientists and all those connected with science.",ഞങ്ങള്‍ ശാസ്ത്രജ്ഞരും ശാസ്ത്രത്തെക്കുറിച്ചുള്ളവരും ദേശീയ ശാസ്ത്രദിനാചരണത്തിനുവേണ്ടി നമ്മുടെ അഭിനന്ദനം,"Iyaru scientistummaarum, scienceellam sambyam ariyunnathe, national science dayinte samarppamayi thrippadam.",desiyashastradinathinnte velayil shasthryajnyarkkum shasthruvumayibandhapetta mattlellavarkkum aashamsakal nerunnunn.,"Naadjiyil Science Dayil oru anuvada vare, Scientistinte avargalum Sciencejathil connected avargalum ninnum prathibha padippikku.","Here is the translation with the requested words:

National Science Day's this time veelayil shasthrawumayai, shasthrajnyarukkum ashamsakal neerunn., ashamsakal e, shasthrajnyarukkum, mattellavarukkum, shasthrawumayai, shasthrawithinte ashamsakal nerunn.

Note: I've kept the words in the order they appeared in the original sentence, but rearranged them to fit the code mixed sentence structure.","I congratuLATE our scientistS, and all those connected with ScienCe on the occasion of National ScienCe Day.

Note: Since there were no specific words provided, I didn't include any Malayalam words in the translation. If you'd like me to add some Malayalam phrases or words, please let me know!",National Science Day is a special day for all the scientists and science related people.
Not only has she advanced herself but has carried forward the country and society to newer heights.,അവര്‍ സ്വയം മുന്നേറിയതിനൊപ്പം രാജ്യത്തെയും സമൂഹത്തെയും കൂടി മുന്നോട്ടു കൊണ്ടുപോവുകയും ഒരു പുതിയ ലക്ഷ്യത്തിലേക്കെത്തിക്കുകയും ചെയ്തു.,They brought the country and the society together and moved forward with a new goal.,അവർ തന്നെ പുരോഗതിപ്പെടുത്തിയിരിക്കുകയും രാജ്യവും സമൂഹവും ഉയർത്തിയിരിക്കുകയാണ്,avarkku ezhuthiyaan polum aalum oru deshamum samoohyamum udhaya sthala vareekkum aayirikkum,"avar swantham munnaeriyathinoppan rajyathetheyum samooththeyum kooti munnotu konda pokayum oru puthiya lakshyathil ekke thikkukayum cheythu.

Note: I've kept the sentence structure and word order as close to the original as possible while translating into a code-mixed sentence. This may not be a perfect translation, but it should give you a sense of how the sentence would sound in a code-mixed style.","Athinte avanum ellaam nadanu, athinte pradheeshiniyilum oru mukham nadanu, athinte rashtramum samajamum oru ulppa vitharayumayirikkum.

Note: I used the Malayalam word ""pradheeshini"" to translate ""herself"", which is a common way to refer to a woman in Malayalam.","They self with samuhamteyum countryteyum together forward took also a new target to reached.
Note: I've used the romanized Malayalam words with the given words wanted, and also translated the sentence accordingly.","She-ae athiyayum ellaam nattilum oru naadu oru samajam athiyayum ellaam avanakkuyilum oru udhahasa poyyum.

(Note: Since there were no specific key words provided, I translated the sentence in a natural way. If you'd like me to incorporate any specific key words, please let me know!)","They themselves led the way together with the country and society and took forward with them and reached a new goal.

Note: As there are no specific words wanted, I have translated the sentence into English. If you want me to mix the Malayalam and English, please let me know the specific words you want to appear in the mixed sentence."
This effort also found a mention in the Guinness book of World Records.,ഗിന്നസ് ബുക്ക് ഓഫ് വേള്‍ഡ് റെക്കോഡ്‌സില്‍ അതിന് ഇടം കിട്ടുകയുണ്ടായി.,The Guinness Book of World Records has given it a place.,ഇതും ലോകത്തിന്റെ ഗിന്നസ് ബുക്കിൽ പരാമർശിക്കപ്പെട്ടു,Ithu padanamukkiyam enna Guinness book of World Recordsil ezhuthapetta vare.,ginnas buk of vaelrd rekordzil atin idam kittukayanundayayi,Ithu saadhyaanoorthy Guinness book of World Recordsil nammalum mention cheythu vareed.,booku of world recordsilu idam kittukayundoayi. Geniusu ofu rekordoosilu idam kittukayundoayi.,Ee padavamum Guinness book of World Recordsil ente mentioninu vannu varum.,"Here is the translation with the requested words:

Ginnas book of world recordsil athin idam kittukayundayil.

Note: I've kept the original sentence structure and word order as much as possible while incorporating the requested words. Let me know if you'd like me to make any changes!"
"Today when I refer to Babasaheb, when I talk about Ramanujacharya, Im also reminded of the great 12th century saint  social reformer from Karnataka Jagat Guru Basaveshwar.","ഇന്ന് ബാബാ സാഹബിനെക്കുറിച്ചും രാമാനുജാചാര്യനെക്കുറിച്ചും പറയുമ്പോള്‍ 12 -ാം നൂറ്റാണ്ടിലെ മഹാനായ കര്‍ണ്ണാടക സംന്യാസി, സാമൂഹിക പരിഷ്‌കര്‍ത്താവ് ജഗത് ഗുരു ബസവേശ്വരനെ ഓര്‍മ്മ വരുന്നു.","Today, when talking about Baba Sahib and Ramana Maharshi, I am reminded of Jagadguru Basaveshwara, a great social reformer of 12th century Karnataka, who was a great saint.",ഇന്ന് എനിക്ക് ബാബാസാഹേബിനെപ്പറ്റി സംസാരിക്കുമ്പോൾ രമണുജാചാര്യരെപ്പറ്റി സംസാരിക്കുമ്പോൾ എനിക്ക് കർണാടകത്തിലെ 12ആം നൂറ്റാണ്ടിലെ ഒരു മഹാനായ സന്യാസിയും സമൂഹപ്�,"innu Babasahebinte sambodhanam, Ramanujacharyante vicharam, Jagat Guru Basaveshwara, Karnataka jathikkalil 12-ntirikkum great saint social reformerinte smarana poyi.","innu babaa sahabinekkurichum ramaanujaachaaryanekkurichum paaryummupoal 12-aanuutaandiile mahaanaya karnataka sanyaasi, saamooheeka parishkartaav jagat guru basaveshwarane oruvaru.","Today-in njan Basaveshwar-a varee refer cheyan, Ramanujacharya-ka varee talk cheyan, Karnataka-jillaa Jagat Guru Basaveshwar-a varayum nammude smaranam aayirikkum.","Here's the code-mixed sentence with the requested words:

Today guru Basaveshwaran Jagat Gurunnu reminding varunnnu 12th century's great Karnatak sannyasi, social reformer Jagat Guru Basaveshwaranu oruvarum varunnnu.

Note: I've used the words you requested, but please note that the translation might not be perfect, as code-mixing can sometimes compromise the accuracy of the translation.",ഇന്നു ഞാൻ ബബാസാഹേബിനെയും രാമാനുജാചാര്യരെയും സംസാരിക്കുമ്പോൾ കർണാടകത്തിൽ നിന്നുള്ള മഹാനായ ജഗത് ഗുരു ബാസവേശ്വരനെയും ഓർമ്മിക്കുന്നു.,"innu babaa sahabinekkurichum ramaanujaachaaryanekkurichum parayumpoal 12-aan nuuttaanthalil mahaanaya karnataaka sannyaasi, parishkartaav jagath guru basaveswaraane orma varunnu.

Note: I've kept the romanization as close to the original Malayalam as possible, while incorporating the requested words."
"but if we have to inculcate cleanliness as a habit, we must start an idea- based movement also.",എന്നാല്‍ ശുചിത്വം ഒരു സ്വഭാവമാകണമെങ്കില്‍ ഒരു വൈകാരികമുന്നേറ്റമായി ഇതു മാറണം.,"If one wants cleanliness to be a habit, then this transformation should be a conscious effort.",അവശ്യമാണെങ്കിൽ നമ്മുടെ സാധാരണം സമ്മതിപ്പിക്കാൻ ചെയ്യണമെങ്കിൽ ചിന്തയുക്തമായ പ്രസ്ഥാനം ആരംഭിക്കേണ്ടതാണ്,"ettanu swachchathayude asya badhakam ariyilla, chithukalayude movementum start cheyyan pattu.","Ennal sutchithvam oru swabhavamakanamenginil oru vikari munnetamay itu maranam.

Note: I've kept the sentence structure and word order similar to the original Malayalam sentence, but used a mix of Romanized Malayalam and English to create a code-mixed sentence.","swacchathinte tharavum kannukalil kettu vikasithanundu, idea based movementum start cheyyanam also.","ennala swabhavamaangkilu oru swabhavamaangkilu ennal itu vayikarikamunnetaamaya engilu oru shuchithvam maaranna.
Note: I've kept the original words and phrases as requested, but please note that the sentence may not be grammatically correct or fluent in English.","amaanu habit-eyil polum aanu mustaan, we idea- based movement-um start pannanum",ennum swabhavam oru swabhavamengkil oru vairikamunnatteyayi
We always feel the contribution of our teachers in our lives.,നമ്മുടെയെല്ലാം ജീവിതത്തില്‍ അധ്യാപകരുടെ സംഭാവന നമുക്കെപ്പോഴും അനുഭവപ്പെടാറുണ്ട്.,All of us in our lives always experience the blessings of our teachers.,ഞങ്ങൾ എങ്ങനെയും എമ്മറിക്കാരുടെ സംഭാവനകൾ എമ്മറിയിലെ ജീവിതത്തിൽ എങ്ങനെയും ഉണ്ടായിരിക്കുന്നു,njangalude guruvarudeyum oru jeevithathil nadannu kondu pidikkumayirikkum.,nammudeyellam jeevitathil adhyapakarudete sanbhavana namukkeppom anubhavappettaarundu,"naanu oru gurukkalude contribution-aayirikkum, naanu oru jeevithathilum oru gurukkalude athmavumayirikkum, we lives.","Our entire life is experiencing the valuable guidance of teachers always.

Note: I've used the word ""experiencing"" to translate 'അനുഭവപ്പെടാറുണ്ട്' as it conveys the idea of having a direct and personal experience of something.",We always feel the teachersinte contribution ammaykku jeevithathil.,"Our life all teachers guidance always experienceanubhavapettaarundu

Note: I've kept the original sentence structure and translated the Malayalam words to a code mixed sentence, replacing the specific key words with Romanized Malayalam and English. Let me know if you need any further modifications!"
"Dear young friends, today I urge you to undergo a special internship.","എന്റെ യുവസുഹൃത്തുക്കളേ, ഒരു വിശേഷപ്പെട്ട ഇന്റേണ്‍ഷിപ്പിന് ഞാന്‍ നിങ്ങളെ ക്ഷണിക്കയാണ്.","My dear friends, I am inviting you to a special celebration.","പ്രിയമായ ഇളവൻ സുഹൃത്തുകൾ, ഇന്ന് ഞാനും നിങ്ങളും ഒരു വിശേഷമായ ഇന്റർനെറ്റ് പ്രാക്ടീസ് പൂർത്തിയാക്കുക","swamiyumude njaanungi njaanumude, ippo ente kaiyilum oru special internship-ee cheyyumayirikkum","Enteyuvasurthukkale, oruvisheshapettinteentionin njan ningalaykkshnikkayaan.","Dearum chellakkaarangal, todayum aayiram special internship-ellam undergo cheyyanam. 

(Note: Romanization of Malayalam words may vary depending on the system used. The above translation is in the IAST (International Alphabet of Sanskrit Transliteration) system, which is commonly used for romanizing Malayalam.)","myyuvsuhrrttukkale, oru visheppettu intenishippinu ninnge, naan nungalae khshanikkayanaanu.

Note: I've used the Romanization system for Malayalam words as per the Unicode standard, which includes the use of diacritical marks. The words you wanted to appear are highlighted in the translation.","Dear chiriya friends, today I praychu njan special internship-aanu kkanam.","Here's the translated code mixed sentence:

""yuvasuhrrtukkale, ennente, intearnishippinin vishehsappettu, ninnge kshnikkayanaan, naan ningle, kshnikkayanaan.""

Note: I used the romanization system to write Malayalam words, and inserted the required words as per your request."
