src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
Not only has she advanced herself but has carried forward the country and society to newer heights.,അവര്‍ സ്വയം മുന്നേറിയതിനൊപ്പം രാജ്യത്തെയും സമൂഹത്തെയും കൂടി മുന്നോട്ടു കൊണ്ടുപോവുകയും ഒരു പുതിയ ലക്ഷ്യത്തിലേക്കെത്തിക്കുകയും ചെയ്തു.,They brought the country and the society together and moved forward with a new goal.,അവർ തന്നെ പുരോഗതിപ്പെടുത്തിയിരിക്കുകയും രാജ്യവും സമൂഹവും ഉയർത്തിയിരിക്കുകയാണ്,mathramayirikkum ellaavu avan nammude nattilum samooham nammude deshathinu ellam avan avan puthiyatha urangalil poyi.,"avar swantham munnaeriyathinoppam rajyathinum samoohathinum kootti munnottokondu poykayum oru putiyalakshyathil ekkikkayum cheythu. 

(നോട്ടുകള്‍: 
- സ്വയം = swantham
- മുന്നേറിയത് = munnaeriyathin
- രാജ്യം = rajyathin
- സമൂഹം = samoohathin
- ഒരു = oru
- പുതിയ = putiyal
- ലക്ഷ്യം = lakshyathin)",Aanu avanthikkum athin oru desha prajana mathram aadhyam polum avan avanum pala thamariyil poyi.,swayam munnaeethinoppam rajyathayum samoohathayum koodupovukayum oru puthiyalakshyathil ekkikkayum chaytthu.,"Aanu eettan mathramayirikkum nalla punyathayum cheyyunna.  (note: this sentence is translated, however the original request was to leave the key words in English, here is the revised sentence with the key words in English)

 Aanu eettan mathramayirikkum  herself  avanum  country  society  nalla punyathayum cheyyunna.",അവര്‍ സ്വയം മുന്നേറിയതിനൊപ്പം രാജ്യത്തെയും സമൂഹത്തെയും കൂടി മുന്നോട്ടു കൊണ്ടുപോവുകയും ഒരു പുതിയ ലക്ഷ്യത്തിലേക്കെത്തിക്കുകയും ചെയ്തു.
This effort also found a mention in the Guinness book of World Records.,ഗിന്നസ് ബുക്ക് ഓഫ് വേള്‍ഡ് റെക്കോഡ്‌സില്‍ അതിന് ഇടം കിട്ടുകയുണ്ടായി.,The Guinness Book of World Records has given it a place.,ഇതും ലോകത്തിന്റെ ഗിന്നസ് ബുക്കിൽ പരാമർശിക്കപ്പെട്ടു,Ithu anubhavam ekkam guinness book of world recordsil oru mention cheyyumpol.,Ginnas book of veliworld rekordil athin idam kittukayundayayo.,ishtamayude sahayathamayum Guinness book of World Recordsil pusthakathil anuvadichu parayanam aayirunnu.,ginnas book of veluward rekordusil idam kittukayundayayi.,ishtamayi effortu nammal Guinness book of World Recordsil ente mentionu thonnum.,athinum book of velu d rakkodusil idam kittukayundayayikkay.
"Today when I refer to Babasaheb, when I talk about Ramanujacharya, Im also reminded of the great 12th century saint  social reformer from Karnataka Jagat Guru Basaveshwar.","ഇന്ന് ബാബാ സാഹബിനെക്കുറിച്ചും രാമാനുജാചാര്യനെക്കുറിച്ചും പറയുമ്പോള്‍ 12 -ാം നൂറ്റാണ്ടിലെ മഹാനായ കര്‍ണ്ണാടക സംന്യാസി, സാമൂഹിക പരിഷ്‌കര്‍ത്താവ് ജഗത് ഗുരു ബസവേശ്വരനെ ഓര്‍മ്മ വരുന്നു.","Today, when talking about Baba Sahib and Ramana Maharshi, I am reminded of Jagadguru Basaveshwara, a great social reformer of 12th century Karnataka, who was a great saint.",ഇന്ന് എനിക്ക് ബാബാസാഹേബിനെപ്പറ്റി സംസാരിക്കുമ്പോൾ രമണുജാചാര്യരെപ്പറ്റി സംസാരിക്കുമ്പോൾ എനിക്ക് കർണാടകത്തിലെ 12ആം നൂറ്റാണ്ടിലെ ഒരു മഹാനായ സന്യാസിയും സമൂഹപ്�,"ഇന്ന് ഞാൻ ബാബാസാഹേബിനെ സംസാരിക്കുമ്പോൾ, രമണുജാചാര്യരെക്കുറിച്ച് ചർച്ച ചെയ്യുമ്പോഴും, കർണാടകത്തിൽ നിന്നുള്ള 12-ാം നൂറ്റാണ്ടിലെ ഒരു വലിയ സന്യാസിയും സാമൂഹിക �","innu baba sahabinukkureyum ramanaacharyaneekureyum parayum pol 12-aam nottaandaile mahanaay karnataka sanyasie, samudhayik parishkarta jagath guru basaveswarane oruvarum varunnu.","ഇന്ന് എനിക്ക് ബാബാസാഹേബ് എന്നതിന് പറയുമ്പോൾ, രാമാനുജാചാര്യയെക്കുറിച്ച് പറയുമ്പോൾ, എനിക്ക് കർണാടകയിൽ നിന്നുള്ള ഒരു മഹാനായ 12-ആം നൂറ്റാണ്ടിലെ സന്യാസിയും സാമൂ�","innu Baba Saahabin ekkurichum Ramanaacharyanekkurichum parayum pol 12-aam nouthaandaile mahanaaya Karnataaka sannyaasi, samoohika parishkarthaava Jagath Guru Basaveshwarane oorumm varunn.","ഇന്ന് എന്നെന്നേക്കുമായി ഞാൻ ""ബാബാസാഹേബ്"" എന്ന പേര് ചൊല്ലുമ്പോൾ, രാമാനുജാചാര്യരെക്കുറിച്ചും സംസാരിക്കുമ്പോളെല്ലാം എന്റെ ഓർമ്മയിൽ 12-ആം നൂറ്റാണ്ടിലെ ഒരു വലിയ സന","innu baba sahibinekkurichum ramanaachariyanekkurichum parayum pol 12-aam nuuttandaayile mahanaaya karnataaka sannyaasi, parishkarta jagath guru basaveswarane oorumm varunn."
"but if we have to inculcate cleanliness as a habit, we must start an idea- based movement also.",എന്നാല്‍ ശുചിത്വം ഒരു സ്വഭാവമാകണമെങ്കില്‍ ഒരു വൈകാരികമുന്നേറ്റമായി ഇതു മാറണം.,"If one wants cleanliness to be a habit, then this transformation should be a conscious effort.",അവശ്യമാണെങ്കിൽ നമ്മുടെ സാധാരണം സമ്മതിപ്പിക്കാൻ ചെയ്യണമെങ്കിൽ ചിന്തയുക്തമായ പ്രസ്ഥാനം ആരംഭിക്കേണ്ടതാണ്,"but cleanlinessam utharam aadikku inculakichu, mathram utharam based movement start cheythu poyi.",Ennal shuchithvam oru svaabhavamakanam ennikil oru vaikariyamunnarethamay aya itu maranam.,"cleanlinessinte aadhyayam tharumayirikkum, ഒരു ആശയപരമായ പ്രസ്ഥാനം തുടങ്ങാൻ ഞാൻ കണക്കുകൂട്ടിയിരിക്കുന്നു, അതും ഇപ്പോൾ തുടങ്ങണം.",ennalla shuchithvam oru swabhavamakanam engikkilu oru vaikarikamunnereethamayu ittu oru maranam.,"ninnu cleanlinessam habitaykkanam, 'we' ningalkkum'must' pinnittuvaan,'start' chethanam 'idea-' prasangikkalayum 'an' prasangikkalayum 'habit,' prasangikkalayum 'an' chethanamundakum.",എന്നാല്‍ ശുചിത്വം oru swabhavamangilu200d വൈകാരികമുന്നേറ്റമായി oru physical progressayirikkum.
We always feel the contribution of our teachers in our lives.,നമ്മുടെയെല്ലാം ജീവിതത്തില്‍ അധ്യാപകരുടെ സംഭാവന നമുക്കെപ്പോഴും അനുഭവപ്പെടാറുണ്ട്.,All of us in our lives always experience the blessings of our teachers.,ഞങ്ങൾ എങ്ങനെയും എമ്മറിക്കാരുടെ സംഭാവനകൾ എമ്മറിയിലെ ജീവിതത്തിൽ എങ്ങനെയും ഉണ്ടായിരിക്കുന്നു,Azhagappettikalekku nadakkum oru sishyante adhyapakante kondukkum njanum enne kannallokam.,nammudeyalla jeevitthil adhyapakarude sambhavana namukkeppoorthu anubhavappettaarundu.,njangalum oru ormakkarude contribution njangalude lives. njangalum oru ormakkarude contribution njangalude lives.,nammudeyellam jeevitthil adhyapakarute sambhavna nammukkeppozhum anubhavapettaarundu.,"Adhikarathayum adhikarathayum, ammakkoodiya teachers, ammakkoodiya jeevithayilulla our contribution athikkuthikkum.",nammude ellam jeevitathil adhyapakarude sambhavana namukkeppozhum anubhavapettaarundu.
"Dear young friends, today I urge you to undergo a special internship.","എന്റെ യുവസുഹൃത്തുക്കളേ, ഒരു വിശേഷപ്പെട്ട ഇന്റേണ്‍ഷിപ്പിന് ഞാന്‍ നിങ്ങളെ ക്ഷണിക്കയാണ്.","My dear friends, I am inviting you to a special celebration.","പ്രിയമായ ഇളവൻ സുഹൃത്തുകൾ, ഇന്ന് ഞാനും നിങ്ങളും ഒരു വിശേഷമായ ഇന്റർനെറ്റ് പ്രാക്ടീസ് പൂർത്തിയാക്കുക","dearum yenakkalum, aayiram ippol, nammaludeyil oru special internshipe undaakkam uthikkum.","enteyuvasuhrrthukkale, oruvisheshapettathinteernshipin, njan ninkalaykshanikkayan.",അനുയായികളേ ഇന്ന് ഞാൻ നിങ്ങളെ ഒരു പ്രത്യേക ഇന്റർനാഷണിപ്പിക്കാൻ ചുരുക്കിയിരിക്കുന്നു.,"enteyuvasuhrrthukkale, oruvisheshapeddinte enternishippin, nanninngalkkale kshanikkayannu, enteyuvasuhrrthukkale, oruvisheshapeddinte enternishippin, nanninngalkkale kshanikkayannu, enteyuvasuhrrthukkale, oruvisheshapeddinte enternishippin, nanninngalkkale kshanikkayannu, enteyuvasuhrrthukkale, oruvisheshapeddinte enternishippin, nanninngalkkale kshanikkayannu, enteyuvasuhrrthukkale, oruvisheshapeddinte enternishippin, nanninngalkkale kshanikkayannu, enteyuvasuhrrthukkale, oruvisheshapeddinte enternishippin, nanninngalkkale kshanikkayannu, enteyuvasuhrrthukkale, oruvisheshapeddinte enternishippin, nanninng","Dear സുഹൃത്തുകൾ, ഇന്ന് ഞാൻ നിങ്ങളെ ഒരു പ്രത്യേക ഇന്റർന്ഷിപ്പിന് വിളിക്കുന്നു, നിങ്ങൾ അത് പൂർത്തിയാക്കുക.","entente yuvasuhrrthukkale, oruvisheshapettu inteernshipinte nannte ninkale kshanikkayaan."
The objective behind this festival sponsored by Raipur Municipal Corporation was to generate awareness about cleanliness and the methods using which city's waste can be creatively used and inculcate awareness about various ways to recycle the garbage.,റായ്പൂര്‍ നഗരസഭ സംഘടിപ്പിച്ച ഈ മഹോത്സവത്തിന്റെ ഉദ്ദേശ്യം ശുചിത്വത്തിന്റെ കാര്യത്തില്‍ ജാഗ്രതയുണ്ടാക്കുക എന്നതായിരുന്നു. നഗരത്തിലെ മാലിന്യങ്ങള്‍ ക്രിയാത്മകമായി ഉപയോഗിക്കുന്നതിനും ചാണകത്തെ പുനരുപയോഗത്തില്‍ കൊണ്ടുവരുന്നതിനുമുള്ള വിചിത്രങ്ങളായ രീതികളെക്കുറിച്ച് ജാഗരൂകരാക്കുക എന്നതും ഉദ്ദേശ്യമായിരുന്നു.,"The purpose of this festival organized by the Raipur Municipal Corporation is to create awareness about cleanliness and to use the waste in a productive manner. The festival aims to make people aware of the importance of recycling and reusing materials, and to educate them about the unconventional methods of using waste materials for various purposes.",ഈ ഫെസ്റ്റിവലിനുള്ള ലക്ഷ്യം രാജ്യം സ്പൊണ്സർ ചെയ്തത് കൊണ്ട് ചുറ്റുപ്പാട്ടിലും സാമൂഹികവും ക്ഷാമവും നിലനിർത്തുന്നതിനായി ചെയ്യുന്നതാണ്. നഗരത്തിന്റെ ചുറ്റുപ്പാട്ടിലു�,"ishtamakkatte Raipur Municipal Corporation aanu oru festival sponsor cheythu,  cleanlinessinte awareness generate cheyumbol, city waste creative wayilum use cheyumbol, waste recycling cheyumbol oru awareness inculcate cheyumbol.",Raiyoor city councilinte oru mahotsavathinte uddeshyam shuchithvathinte kariyathil jagrathayundakku ennu aayirunnu. Nagarathile malinyangal criyathmakam aayogikkunnu thodangalil channakathu punarupayogathil koodunnuvarkkuulla vichithrangalay rithikal ekkurichchu jagarookarukku ennu uddeshyam aayirunnu.,"Festivalinte nirmāṇaṃ raipur municipal corporation-e sponsor chedikkunnaṃ, festivalinte objective, kāṇamāṭiṭṭaṃ pāḷikkunnaṃ, waste mathramayirikkum, creative ways-e waste vikasikkoṭṭukkoṭṭaṃ pāḷikkunnaṃ, generate awareness chedikkunnaṃ, kāṇamāṭiṭṭaṃ pāḷikkunnaṃ, recyclable ways-e garbage pāḷikkunnaṃ, inculcate awareness chedikkunnaṃ.",Rajapuri city council organized this festival's purpose was ennathayirunnu. To create awareness about cleanliness and to introduce unique methods of using waste materials and to bring about reuse of plastic.,"""this"" - idam 
""sponsored"" - samarthanikkunnu
""objective"" - hridayathinte vishayam
""the"" - ente
""festival"" - utsavam

The festival idam was to ente objective hridayathinte vishayam, samarthanikkunnu Raipur Municipal Corporation, to generate awareness about cleanliness and the methods using which city's waste can be creatively used and inculcate awareness about various ways to recycle the garbage.","uddeeshyam raypoor nagarasabha ee mahothsavathinte uddeshyam shuchithvathinte karyathil jagrathayundaakku ennu aayirunnu. nagarathil e malinyangal criyathmikam aayogikkunnavarum chaanakathete punarupayogathil koonduvarkkunnavarum vichithrangalaya rithikal ekkurichu jagarookarukku ennu aayirunnu.

Note: I have maintained the same order of the words as they appeared in the original sentence. 

Here's the breakdown:

* ഉദ്ദേശ്യം = uddeshyam
* നഗരസഭ = nagarasabha
* ഈ = ee
* മഹോത്സവത്തിന്റെ = mahothsavathinte
* റായ്പൂര്‍ = raypoor"
"Special provisions have been provided for in this Law for their education, facilities and also for grievances.","ഈ നിയമത്തിലൂടെ ദിവ്യാംഗരുടെ വിദ്യാഭ്യാസം, മറ്റുസൗകര്യങ്ങള്‍, പരാതികള്‍ എന്നിവയുടെ കാര്യത്തില്‍ വിശേഷാല്‍ വകുപ്പുകളുണ്ടാക്കിയിരിക്കുന്നു.","The education, other facilities, and grievances of the disabled are being specially handled through this law.","ഈ നിയമത്തിൽ അവരുടെ വിദ്യാഭ്യാസം, സൌകര്യങ്ങൾക്കും പ്രതികാരങ്ങൾക്കും വിശേഷമായ നിയമനിർമ്മാണങ്ങൾ നിർവചിച്ചിരിക്കുന്നു","special provisionsinte varthamanam adhikaramayirunnu.  Education, facilities, oru varthamanam, grievances, oru varthamanam,  ishtamayirunnu.","Ee niyamathiloothedivyangarude vidhyabhyaasam, mattusoukaryangal, parathikal ennikkarayude kariyathil visheshal vakuuppukal undaakkiyirikkunnu.","Special provisions ente lawil their education, സൗകര്യങ്ങൾ (facilities) also നിയമത്തിൽ (in this law) ഗുരുതരമായ അപകടങ്ങൾ (grievances) ക്കുള്ളിലേക്ക് (for) നിയമം (law) നിങ്ങളുടെ (your) വിദ്യാഭ്യാസത്തിന് (education) വേണ്ടി (for) നിയമപരമായി (legally) നിയമിച്ചിരിക്കുന്നു.","visheshala karyathil, parathikal, mattu soubhagyangal, iday niyamathil, e viddhyamarude vidhyabhyasam, visheshala vakuppukalundakkiyirikkunnu.","ishtamayya provisions ithu law ille edukaytion, facilities nd also grievances.","divyangarute education, facilities etc nuvide karyathile visheshala niamathiloothed, e niamathiloothed, divyangarute vidyabhyasam, mattusoukaryangal, parathikal ennavayude karyathil visheshala vakkuppukalundu, e niamathiloothed, visheshala niamathiloothed, divyangarute education, facilities etc nuvide karyathile visheshala niamathiloothed, idhunnithu vakkuppukalundu."
All of us know that just the word CANCER is more than enough to scare the world.,കാന്‍സര്‍ എന്ന വാക്ക് ലോകത്തെ ആകെ ഭയപ്പെടുത്തുന്ന ഒന്നാണെന്ന് നമുക്കെല്ലാമറിയാം.,"The word cancer is something that frightens the whole world, we all know this.",എന്തെങ്കിലും ഞങ്ങളെല്ലാം അറിയുന്നുണ്ടെങ്കിലും കാൻസർ എന്ന വാക്കിലേക്കാണ് ലോകത്തെക്കൂടുതൽ ഭയപ്പെടുന്നത്.,മാനമുള്ള എന്റെ സമസ്തരും അറിയുന്നത് കാൻസർ എന്ന വാക്ക് തന്നെ ലോകത്തെ പരുക്കെടുപ്പിക്കാൻ സമ്പൂർണ്ണമായും സമ്രഥിക്കും,"cancer ente vacha lokathe aake bhayapetta oneanu ennu nammukellamariyaan. 

കാന്‍സര്‍ - cancer
എന്നെ - enne
വാച - vacha
ലോകത്തെ - lokathe
ആകെ - aake
ഭയപ്പെടുത്തുന്ന - bhayapetta
ഒന്ന് - oneanu
ആണ് - aan
എന്നു - ennu
നമുക്കെല്ലാം - nammukellam
അറിയാം - ariyaan","mathramayirikkum kannu, cancer kandittu sarithal kudikkunna manushyanu mathramayirikkum, kannu cancerinte namam ariyathe vare, kannu enna kannu enough aakum.",cancer ennetha vacha word lokathen akke bhayapetta onnumanu nammukkellamaariyaan.,ഞങ്ങളെല്ലാവരും അറിയുന്നത് കാൻസർ എന്ന പദം തന്നെ ലോകത്തെ പരിഭ്രാന്തിപ്പെടുത്താൻ സാധിക്കുന്നതിനേക്കാൾ സാധാരണമാണ്. (kan saru thann entha padam thanne lokathe paribhranthipettaan sadhikkan saadhikkanal saadhaaraNam aayirikkunna),cancer ente vachakalokathin aake bhayapettunno onnamannaen ente namukkellamariyaam.
the head of every Indian is held high.,എല്ലാ ഭാരതീയന്റെയും ശിരസ്സ് അഭിമാനത്തോടെ ഉയരുന്നു.,The head of every Indian rises with pride.,ഇന്ത്യന്റെ പ്രതിശിരശയം എല്ലായ്പ്പോലും ഉയര്ന്നതായിരിക്കുന്നു,Indianarude head ente tharavu oru tharavu high aayirikkum.,ella Bharatiyannte shiras abhimanthothey oruvarunnu,every Indianude charthathilum njaanum oru velichathinte head high.,All Indianinte shiras abhimanthathode uyarnnu.,every Indianude njaninum mathramayirikkum head high.,Ellavaraninte shiras Abhimanathode Uyarunnu.
"And of course, this is exactly what happened as many people mocked Dr.",ബാബാ സാഹബ് അംബേദ്കറെ കളിയാക്കിയിട്ടുമുണ്ട്.,Baba Sahab Ambedkar-ay kalayakkayi idtu munt.,"എന്നിരുന്നപോലും, ഇതാണ് നടന്നത്, എന്തുകൊണ്ട് അനേകം ജനങ്ങൾ ഡോക്ടറുടെ നിന്ന് നിന്നുകൊണ്ടുവച്ചു","Dr. - ഡോക്ടർ (Doktar) 
as many people - അനേകം ആളുകൾ (Aneekam aalukal)
mocked - പരാത്പാടുചെയ്തു (Parathpaducheythu) 
Dr. - ഡോക്ടർ (Doktar)

So the correct sentence would be:

ഡോക്ടർ (Doktar) അനേകം ആളുകൾ (Aneekam aalukal) പരാത്പാടുചെയ്തു (Parathpaducheythu) എന്നാൽ അത് ഡോക്ടർ (Doktar) എന്നതുപോല�",Baba Sahab Ambadekare kalayakkayittumundu.,"mathramayudey, ithu mathramayirikkum oru course aayittundu, dr. mathramayudey koodi many people mocked aayirikkum.",Baba Sahab Ambedkare kalyaakkiyittumundu.,mathramayudeyum adhikaramayirunnu. Dr. njanukkayum many people enikkayum adhikaramayirikkum aniyayippettu.,Baba Sahab Ambedkare kalayakkittumund.
Even in many Islamic countries this practice does not exist.,പല ഇസ്ലാമിക രാജ്യങ്ങളില്‍ പോലും ഇങ്ങനെയുള്ള നിയമമില്ല.,"In many Islamic countries too, such a law does not exist.",ഇസ്ലാമിക്ക് രാജ്യങ്ങളിലും നിരവധിയിൽ ഈ പ്രാക്ടീസ് ഉണ്ടായിരുന്നില്ല,"many Islamic deshathinte, ini practice adhakku und.",many islamic countriesinte also ithu niyamamilla.,"even islamik desangalude many lokangalil, practice ippol this ente anubhavathil exist cheyunnathu illa.","in many islamic countries too, such law niyayamamil, islamik rajaangalkkum ill.","many Islamic deshathu, njaan enikku ini practice ippol not exist.","many islamic countriespolum ennikayulla niyamamill. 

Note: 
- പോലും is translated to 'polum' 
- ഇസ്ലാമിക is translated to 'islamic'
- നിയമമില്ല is translated to 'niyamamill'
- പല is translated to'many'
- ഇങ്ങനെയുള്ള is translated to 'ennikayulla'"
I hope that you too become inspired with the spirit of patriotism and do something good in that vein.,നിങ്ങളും ദേശസ്‌നേഹത്തില്‍ ദേശഭക്തിയില്‍ നിന്നും പ്രചോദനം ഉള്‍കൊണ്ട് അതുമായി ബന്ധപ്പെട്ട് എന്തെങ്കിലും നല്ല കുറച്ച് കാര്യങ്ങള്‍ ചെയ്യുമെന്ന് ഞാന്‍ ആഗ്രഹിക്കുന്നു.,"I hope you too, motivated by patriotism and national pride, will be inspired to do something good, no matter how small, and be connected with that.",ഞാൻ നിങ്ങളും രാഷ്ട്രഭാവത്തിന്റെ ആത്മാവിനെ പ്രബോധിതരാകും എന്നും അതേ മാത്രം ചെയ്യുകയാണ് എനിക്കും,ഞാൻ നിങ്ങളെപോലെ ദേശഭക്തി പ്രേരണയോടെ പ്രവർത്തിക്കാനും ചെയ്യുന്നതിൽ നിങ്ങൾക്ക് അടുത്ത സ്ഥാനം വരാനായി ആഗ്രഹിക്കുന്നു.,ninkalum desh sneyathil deshabhakthiyil ninnum prachodanum ulkondu athumayam bhandhapettu entengilum nallu kurachcharangal chayyum ennay aaghrikkunnu.,ഞാൻ നിങ്ങളെയും പിതാവിന്റെ പ്രതിഭാസൂചക ആത്മാവിലൂടെ ദേശഭക്തി പ്രതിഭാസൂചകത്തിൽ ശ്രദ്ധയോടെ ചെറിയ ചെറിയ പ്രവൃത്തികൾ ചെയ്യുന്നതിന് ആഗ്രഹിക്കുന്നു.,ninnu dhesasnehatthil dhesabhakthiyil ninnu from inspiration ullkondu nallakurach charangalkal cheyum ennu njan agrahikkunnu.,ninnu tharshanamayirikkum pattu bhavithavum oru kathinakalum cheyyum.,I am expecting you to do something good related to deshabhakti and desasnehathe with inspiration from it.
"Ministers, Chief Ministers as also Mayors and Commissioners of metropolitan cities will participate in brainstorming sessions on the sole issue of cleanliness.","രാജ്യമെങ്ങും നിന്നുള്ള മന്ത്രിമാരും, മുഖ്യമന്ത്രിമാരും, മഹാനഗരങ്ങളിൽ നിന്നുള്ള മേയർമാരും, കമ്മീഷണർമാരും എല്ലാം തന്നെ ശുചിത്വം, കേവലം ശുചിത്വക്കുറിച്ച് ഗഹനമായ ചർച്ചകള്‍ നടത്താന്‍ പോവുകയാണ്.","The ministers, chief ministers, mayors, and commissioners of all cities are all engaged in discussions, solely focused on corruption, with great intensity.",നഗരങ്ങളിലെ മേയർമാരും കമിഷണറുമാരും പ്രധാനമന്ത്രിമാരും മന്ത്രിമാരും ചേർന്ന് മാനേജ്മെന്റ് സെഷനുകളിൽ ചർച്ച ചെയ്യും,"mantris, chief ministers, mayors, metropolitan cities Commissioner marayum, onnum pokkum cleanliness issuesinte brainstorming sessionsil ninnu participate cheykkum.","rajyamengum ninnullal mantrimarum, mukhamanthrimarum, mahanagarangalil ninnullal mayarmarum, komishiyonarmarum ellam tanne shuchithvam, kavalam shuchithvakkuurichu gahanamay charchakal nattan pokayann.","Ministers, മുഖ്യമന്ത്രിമാർ also mayors, metropolitan നഗരങ്ങളിലെ commissioners, ചോദ്യങ്ങൾ മുന്നിൽ കൊണ്ട് പാട്ടിലാകുന്ന സംഭാഷണങ്ങളിൽ പങ്കെടുക്കും മാത്രമല്ല പാരിസ്ഥിതിക ചെറുത്തുനിൽപ്പിനെ സംബന്ധിച്ച ചോദ്യങ്ങ","rajyameengu ninnullathu mantrimarum, mukhamanthrimarum, mahanagarangalil ninnullathu mayarumarum, kammiyishanarmarum ellam thanne gahnamay shuchithvakkuurichu charchakal, nattathann poovukayannu. 
Note: I have used 'നടത്താന്‍' instead of 'നടത്താന്\u200d' and 'ചർച്ചകള്‍' instead of 'ചർച്ചകള്\u200d'","Manthritha, മുഖ്യമന്ത്രിമാർ, മേയറുകളും, മെട്രോപൊളിറ്റൻ സിറ്റികളിലെ കമ്മീഷണറുകളും മുഴുവൻ മാനേജ് സെഷനുകളിലും മാനേജ് ചെയ്യുന്ന മാത്രമേ പ്രശ്നമാണ് മലിനീകരണം.","rajyameenggum ninnullu m anthrimarum, mukhamanthrimarum, mahanagaramgalil ninnullu mayarmarum, kammishanarmarum ellam thanne shuchithvam, kevalam shuchithvakkurichu gahanamaya charchakal nattathayannapoovukayan.

Note: 
- 'നിന്നുള്ള' is translated as 'ninnullu'
- 'മേയർമാരും,' is translated as'mayarmarum'
- 'മഹാനഗരങ്ങളിൽ' is translated as'mahangaramgalil'
- 'കമ്മീഷണർമാരും' is translated as 'kammishanarmarum'
- 'മന്ത്രിമാരും,' is translated as'm anthrimarum'
- 'കേവ"
"On this day, we celebrate the unbreakable bond that exists between Indians in India and Indians living around the globe.",ഈ ദിവസം നാം ഭാരതത്തിലും ലോകത്തെങ്ങും ജീവിക്കു ഭാരതീയരുമായുള്ള അഴിയാത്ത ബന്ധത്തെ ആഘോഷിക്കുു.,We celebrate the unbreakable bond of India and the world with the people of India on this day.,ഇന്ന് ഇന്ത്യയിലും ലോകത്തിലും അധിവാസം ഇന്ത്യക്കാരിൽ ഉള്ള അപരിശേധ്യമായ ബന്ധത്തെ ആഘോഷിക്കുന്നു.,"ഇന്ന്, ഇന്ത്യയിലും ലോകത്തിന്റെ മറ്റെല്ലാ ഭാഗത്തും താമസിക്കുന്ന ഇന്ത്യക്കാരുടെ അടുത്തുള്ള ബന്ധത്തിന്റെ ആഘോഷിക്കുന്നതിനായി ഞങ്ങൾ ഇന്ന് ആഘോഷിക്കുന്നു.",inum nammal bhārattilum lokathenggum jeevikku bhāratiyarumaayulla azhiyāttu bandhathin aghoshikkunnu.,"Aayiram varshathin oru roopangalude nalla oru  ബോണ്ട്  yuktham  എന്നെന്നും ഉണ്ടായിരിക്കുന്നു, ഇന്ത്യയിലെ ഇന്ത്യക്കാരും ലോകത്തിന്റെ വിവിധ ഭാഗങ്ങളിലുള്ള ഇന്ത്യക്കാരും തമ്മിൽ. അതുകൊണ്ട് തന്നെ, ലോകത്തിന്റെ വി","Today nammude Bharatathilum Lokathenggum jeevikka Bharatiyarumayulla azhiyathu bondham aghoshikkoo.

Note: Some words may not be exact translations, but rather a mix of Malayalam and English to convey the intended meaning.

Here's a breakdown of the translation:

- അഴിയാത്ത = azhiyathu (unbreakable)
- ജീവിക്കു = jeevikka (to live)
- ഭാരതീയരുമായുള്ള = Bharatiyarumayulla (with Indians)
- ഭാരതത്തിലും = Bharatathilum (also in India)
- ബന്ധത്തെ = bondham (relationship/bond)
- ആഘോഷിക്കുു = aghoshikkoo (to celebrate)
- ലോക","Inniyum day-ey, ninakkal celebrate cheythu, iniyum unbreakable bond undayal, indians India-yil undayum, indians globe-ey undayal oru visheshamathramayirikkum.","nam dhiwasam Bharatathilum Lokatheengu jeevikku Bharatiyaraumayulla azyaathu bandhamathe aghoshikkoo.

Note: I have kept the words in the same order as they appeared in the original Malayalam sentence. If you want to change the order, please let me know."
"You just need to make small regular changes in order to transform your habits, making them a part of your way of life.","ചെറിയ ചെറിയ കാര്യങ്ങളെ ശരിയായി രീതിയില്‍, ചിട്ടയായി ചെയ്തുകൊണ്ട് അവ ശീലമാക്കുക, അതിനെ സ്വന്തം സ്വഭാവമാക്കുക മാത്രമാണു വേണ്ടത്.","The small small matters should be done correctly and methodically, and they should be made habits, and that is all that is needed.",നിങ്ങൾക്ക് ചെറുതൊരുക്കുകളിൽ മാറ്റം വരുത്തണം എന്നാൽ നിങ്ങൾക്ക് ജീവിതരീതിയിൽ അത് ചേർത്തുപോകുകയാണ്,"kramacharitham thudakkam karichu vithachayum,  vaythiyayum mathramayirikkinnu.","cherya cherya karyangal shariyayil, chithayil cheyyukondu avha shilam aakkuk, athine swantham swabhavam aakkuk mathram aayirikkum.","Tharuvinte thaloda kramangal, adharamayirikkinu, swabhavamayirikkum aalochithanam.","chitiyaayi, small small karyangalay, swantham, venth. cheery, aav, sharayiayi, swantham, karyangalay, reethiyil, athine, cheythukondu, swantham, karyangalay, sharayiayi, aav, chettiyaayi, aav, shilamaakuk, athine, venth.","Adharamundayum parayunnathu ninnu adharamundayum parayunnathu ninnu adharamundayum parayunnathu, adharamundayum parayunnathu ninnu adharamundayum parayunnathu. (No specific key words)","cherrya cherrya karyangal shariyaya rithil, chithaya chaythukondu, ava shilamaka, athinil swantham swabhavamaka mathram aayirikkum."
