src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
"Amari's family met with school officials Thursday, and the investigation is ongoing.",阿 玛丽 的 家人 星期四 与 学校 官员 见面 ， 调查 还 在 继续 。,"Amari's family meet school officials on Thursday, investigations still ongoing.",阿马里 家于 周四 与 学校 官员 会面 ， 调查 正在 继续 进行 中 。,Amari 的家人星期四有去见学校的官员，调查还在进行中。,"Ah, 玛丽's family 星期四 meet with the school officials, investigation still ongoing lah.","Amari's 家庭 met with 学校 officials on Thursday, and the investigation 还在 ongoing.",阿 玛丽 的家人 星期四 要去见面 学校官员，调查还在继续。,"Amari's 家庭 met with school officials 在 Thursday, 调查 is 还在 ongoing.",阿 玛丽 的 家人 星期四 与 学校 的 官员 见面，调查还在继续。
Iran releases British oil tanker Stena Impero,伊朗 释放 英国 油轮 斯坦纳 · 安 普里 奥,Iran release British oil tanker Stena Impero,伊朗 释放 英国 油轮 斯蒂纳 · 帝雷奥,伊朗释放了英国的油轮 Stena Impero.,"Iran release the UK oil tanker, Steiner Anpriao lah.",Iran releases British oil tanker Stena Impero.,伊朗 释放 了 英国 的 油轮 斯坦纳 · 安 普里 奥。,Iran releases the British oil tanker Stena Impero.,伊朗 释放 了 英国 的 油轮 斯坦纳 · 安 普里 奥。
"Iran released a British-flagged oil tanker on Friday, two months after it captured the vessel for allegedly entering its waters in violation of international law.",伊朗 上 个 星期五 释放 了 一艘 挂 有 英国 国旗 的 油轮 ， 此前 两个 月 ， 伊朗 因该 油轮 违反 国际法 涉嫌 进入 伊朗 水域 将 其 扣押 。,"Iran just release one tanker carryin' British flag last Fri, after detainin' it two months ago for allegedly enterin' Iranian waters without permission.",伊朗 于 星期五 释放 了 一艘 英国 国旗 油轮 ， 两月前 伊朗 以 违反 国际法 而 捕获 该船 。,伊朗在星期五释放了一艘英国旗油轮，过了两个月因为它被指控违反国际法进入伊朗水域。,Iran last week Friday 释放了一艘挂着英国国旗的油轮，之前两个月，伊朗因为这艘油轮违反国际法，涉嫌进入伊朗水域而扣押它。,Iran 在星期五 released 一艘 British-flagged 油轮，两个多月前它因为 allegedly 违反国际 law.,伊朗 上个星期五 释放 了一艘 挂有 英国国旗 的 油轮，之前 两个 月，伊朗 因该 油轮 涉嫌 进入 伊朗 水域 扣押 其。,"Iran 在星期五释放了一艘 British-flagged oil tanker, 两个月前因为 allegedly 进入它的水域而被捕。",伊朗 last week Friday 释放了一艘挂有英国国旗的油轮，之前两个月，伊朗 因为这个油轮违反国际法涉嫌进入伊朗水域把它扣押。
"Iranian Ports and Maritime Administration confirmed that the vessel, Stena Impero, left Bandar Abbas port at 9 a.m., the state-run IRNA reported.",据 伊朗 国家 通讯社 报道 ， 伊朗 港口 和 海事 管理局 证实 ： 这艘 名为 斯坦纳 · 安 普里 奥 的 油轮 已 于 上午   9   点 离开 阿巴斯港 。,"Albini, Iranian state news agency IRNA quote Iran Port and Maritime Organisation confirm dat tanker Stan Ambrioso sail out from Abadan port at 9am.",伊朗 港口 和 海事 管理局 确认 ， 船舶 “ 斯蒂纳 帝国 ” 于 9 点 离开 巴德尔 阿巴斯港 ， 根据 国家 主管 的 IRNA 报道 。,伊朗港口和海事管理局证实，船只 Stena Impero 在早上9点离开 Bandar Abbas 港口，国家通讯社 IRNA 报道。,"According to 伊朗国家通讯社 report, 伊朗港口和海事管理局 confirm: this油轮 named 斯坦纳·安普里奥 has left 阿巴斯港 at 上午 9 点.","伊朗的 Iranian Ports 和 Maritime Administration 确认 that the vessel, Stena Impero, 在早上9点离开 Bandar Abbas port, state-run 的 IRNA 报道.",据 伊朗 国家 通讯社 报道，伊朗 港口 和 海事 管理局 证实，这艘油轮 已 于 上午 9 点 离开 阿巴斯港。,伊朗港口和海事管理局确认，Stena Impero 船只在早上9点从 Bandar Abbas 港口出发，国家通讯社 IRNA 报道。,"According to 伊朗国家通讯社 report, 伊朗港口和海事管理局 confirmed that the oil tanker named 斯坦纳·安普里奥 has 离开阿巴斯港 at 9点 in the morning."
"Erik Hanell, president and CEO of Stena Bulk, the operator of the ship, also confirmed the ship's release.",埃里克 · 汉 内尔 ， 瑞典 油运 公司 （ 这艘 船 的 运营商 ） 总裁兼 首席 执行官 ， 也 证实 了 该 船 已 被 释放 。,"Eric Hanell, da president and CEO of Swedish oil shipping company (ship's owner) confirm also dat boat already free lah.",斯堪的纳 bulk 的 总裁兼 首席 执行官 埃里克 · 哈 内尔 （ Erik   Hanell ） 也 证实 了 这 艘 船 的 释放 。,"Erik Hanell, Stena Bulk 的总裁兼 CEO, 也确认了这艘船的释放。","埃里克 · 汉 内尔, 瑞典油运公司 (this ship 的运营商) 总裁兼首席执行官, 也证实了这艘船已经被 released。","Erik Hanell, 作为 Stena Bulk 的 president 兼 CEO, 也 confirmed 这个 ship's release.",埃里克 · 汉 证实 这艘 船 已 被 释放。,"Erik Hanell, Stena Bulk 的总裁和 CEO, 也 confirmed 这个 ship's release.",埃里克 · 汉 内尔，瑞典油运公司（这艘船的运营商）总裁兼首席执行官， 也 证实 了 该 船 已被释放。
"""Stena Bulk and Northern Marine Management confirm the Stena Impero and its crew have been released,"" he said via Twitter.",埃里克 · 汉 内尔 在 推特上 写 到 ： “ 瑞典 油运 公司 和 英国 北方 海洋 管理局 证实 ， 斯坦纳 · 安 普里 奥 和 它 的 船员 已经 被 释放 。 ”,"""Erik Hennel tweet: ""Swedish Oil Transport and UK NMA confirm Stena Impero and its crew has been released.""",斯堤 纳 布洛克 和 北方 海洋 管理 公司 宣布 ， 斯堤 纳 帝国 号 和 其 船员 已 被 释放 ， 根据 Twitter 的 声明 。,"""Stena Bulk 和 Northern Marine Management 确认 Stena Impero 和它的 crew 已经被 released,"" 他在 Twitter 上说。","埃里克 · 汉 内尔 在 Twitter 上 say: “瑞典油运公司 and 英国北方海洋管理局 confirm, 斯坦纳 · 安 普里 奥 and 它的船员已经被 released.”","""Stena Bulk 和 Northern Marine Management confirm Stena Impero 和它的 crew 已经 released,"" 他在 Twitter 上说。",埃里克 · 汉 内尔 在推特上写到：“瑞典 油运 公司 和 英国 北方 海洋 管理局 证实，斯坦纳 · 安 普里 奥 和 它 的 船员 已经 被 释放。”,"""Stena Bulk 和 Northern Marine Management 确认 Stena Impero 和它的 crew 已经被 released,"" 他在 Twitter 上说。",埃里克 · 汉 内尔 在推特上写到：“瑞典油运公司和英国北方海洋管理局证实，斯坦纳 · 安普里奥和它的船员已经被释放。”
The ship was captured by the Iranian Revolutionary Guard Corps on July 19 for having violated international maritime law when it allegedly veered into Iranian waters in the Strait of Hormuz.,7   月   19 日 ， 因 这 艘 船 涉嫌 违反 国际 海事法 在 霍尔木兹海峡 进入 伊朗 水域 ， 伊朗 革命 卫队 将 其 扣押 。,"On Jul 19, cos the tanker violate int'l maritime law by enter Iranian waters thru Hormuz Strait, Iranian Revolutionary Guard Corps seize ship.",一艘船 于 7 月 19 日 在 胡尔穆兹 海峡 被 伊朗 革命 卫队 以 违反 国际 海洋法 之 罪名 ， 涉嫌 进入 伊朗 水域 而 被捕 。,那艘船是被伊朗革命卫队抓的，发生在7月19号，因为它 allegedly 违反了国际海洋法，进入了霍尔木兹海峡的伊朗水域。,"On 19 July, 因为 this ship 涉嫌 breaking international maritime law, it entered Iranian waters in 霍尔木兹海峡, so 伊朗革命卫队 把它扣押了。",The ship 被 Iranian Revolutionary Guard Corps 在 July 19 捕获，因为它 allegedly 进入了 Hormuz 的 waters，违反了国际海洋法。,7 月 19 日，因这艘船涉嫌违反国际海事法在霍尔木兹海峡进入 伊朗 水域，伊朗 革命 卫队 将 其 扣押。,那艘船在七月十九号被伊朗革命卫队抓到，因为它 allegedly 违反了国际海洋法，进入了霍尔木兹海峡的伊朗水域。,"On 7月19日, because this ship suspected of violating 国际海事法 when entering 伊朗 waters in 霍尔木兹海峡, 伊朗革命卫队扣押了它。"
"The vessel's seizure, however, was widely seen as retaliatory for British forces capturing a tanker off Gibraltar on suspicion of transporting Persian oil to Syria in violation of international sanctions. The ship was released in mid-August despite the Trump administration making a last-ditch attempt to length its detention.",然而 ， 对 这 艘 船 的 扣押 被 广泛 视为 是 伊朗 对 英国 军队 的 报复 ， 因为 英国 军队 在 直布罗陀 海域 抓获 了 一艘 油轮 ， 该 油轮 涉嫌 违反 国际制裁 法向 叙利亚 运输 波斯 石油 。 尽管 特朗普 政府 竭尽全力 延长 扣留 时间 ， 这艘 船 还是 在   8   月 中旬 被 释放 。,"But da boat's detention widely seen as Iran's retaliation against British army, cos British navy nabbed a tanker in Gibraltar dat supposedly breakin' int'l sanctions by sendin' Iranian oil to Syria. Even with Trump's govt tryin' to extend da detention, boat still released in mid-August lah.",尽管 一艘 英国 军舰 在 吉 布拉拉 海峡 外以 违反 国际制裁 的 嫌疑 抓获 了 一艘 油   tanker ， 但 该 船 被 广泛 认为 是 英国 作为 报复 而 扣留 的 。 尽管 特朗普 政府 在 8 月 中旬 发起 了 最后 的 努力 ， 试图 延长 其 扣留 时间 ， 但 该 船于 8 月 中旬 被 释放 。,不过，这艘船的扣押被广泛视为报复，因为英国军队在直布罗陀扣押了一艘油轮，怀疑它在违反国际制裁的情况下运送波斯石油到叙利亚。尽管特朗普政府最后一刻试图延长这艘船的拘留，但它还是在八月中旬被释放。,"However, 对这艘船的扣押 很多人觉得是 伊朗 对 英国军队 的报复，因为 英国军队 在 直布罗陀海域 抓到了一艘油轮，这艘油轮 suspected 违反国际制裁法 去运输 波斯石油 到叙利亚。虽然特朗普政府 尝试 努力延长 扣留时间，这艘船还是 在 8 月中旬 被 released。",这艘船被扣押，很多人认为是对英国军队在直布罗陀抓捕一艘可疑运送波斯油到叙利亚的油轮的报复。尽管特朗普政府最后拼命想延长扣押时间，这艘船还是在八月中旬被释放。,"然而, 这艘 ship 被扣押的事情，大家都觉得是伊朗对英国军队的报复。因为英国军队在直布罗陀海域抓到一艘油轮，涉嫌违反国际制裁法，向叙利亚运输波斯石油。尽管特朗普政府竭尽全力想要延长扣留时间，这艘 ship 还是在 8 月中旬被释放。",这艘船的扣押，被大家普遍认为是对英国军队在直布罗陀扣押一艘疑似运送波斯油到叙利亚违反国际制裁的油轮的报复。尽管特朗普政府最后一刻想要延长船只的扣押，船还是在八月中旬被释放了。,"However, 对这艘船的扣押 被广泛视为是伊朗对英国军队的报复, 因为英国军队在直布罗陀海域抓到一艘油轮, that one suspected of violating international sanctions law to transport Persian oil to Syria. Although Trump’s government tried very hard to 延长扣留时间, this ship still got released in August."
"The Stena Impero was officially given permission to leave on Monday but was kept in port until a probe into the ship's conduct completed, the New York Times reported.",据 《 纽约时报 》 报道 ， 斯坦纳 · 安 普里 奥 周一 就 被 正式 批准 离开 ， 但 一直 被 滞留 在 港口 ， 直到 对 该 船只 的 行为 调查 结束 。,"From The New York Times, the crew member Stanza Aprilio was officially cleared to leave on Monday but was kept back at the port till the investigation into the vessel's conduct is over.",斯滕纳 帝国 号 在 周一 正式 获得 了 离开 的 许可 ， 但 由于 对 这 艘 船 的 行为 进行 调查 ， 直到 调查 完成 后 才 在 港口 停留 ， 新 约克 时报 报道 。,Stena Impero 星期一 officially 得到 permission 离开，不过它在港口被留着，直到对船只行为的调查完成，New York Times 报道。,"According to 《纽约时报》报道, 斯坦纳 · 安 普里 奥 was officially approved to leave on Monday, but一直被滞留在港口, until对该船只的行为调查结束。",Stena Impero 在星期一 officially 被 given permission 离开，但被 kept 在港口直到 probe into the ship's conduct 完成，New York Times reported.,据《纽约时报》报道，安普里奥就正式被批准离开，但一直滞留在港口，直到对该船只的行为调查结束。,Stena Impero 上个星期一 officially 得到 permission 离开，但在调查船只的 conduct 完成之前，还是被留在港口，New York Times 报道。,"According to 《纽约时报》 report, 斯坦纳 · 安 普里 奥 was officially approved to leave on Monday, but一直被滞留在港口 until the investigation on the ship's behavior ends."
"""The vessel has left the port of Bandar Abbas and is transiting to Dubai for the crew to disembark and receive medical checks and debriefing,"" Hanell said. ""The families of crew members have been informed and the Company is currently making arrangements for the repatriation of its valued seafarers at the earliest possible opportunity.""",“ 该 油轮 已经 离开 阿巴斯港 ， 正 前往 迪拜 让 船员 下船 接受 医疗 检查和 汇报情况 ， ” 哈 奈尔 说 ， “ 船员 家属 已经 得到 通知 ， 公司 目前 正在 安排 尽早 遣返 其 重要 船员 。 ”,"""Tanker dah already leavee Abbas Port, goin' to Dubai lor, shipmates go check up medisal and report situation lah,"" Haneer say. ""Family members of shipmates also dah know, company now arranging send back home shipmates fast fast.""",汉 内尔 说 ： “ 这艘 船 已经 离开 巴德尔 阿巴斯港 ， 途经 迪拜 ， 船员 将 在 迪拜 下船 接受 医疗 检查和 解放 交谈 。 船员 家属 已经 被 通知 ， 并且 公司 目前 正在 尽可能 早地 安排 其 尊贵 的 水手 回国 。 ”,"“这个船已经离开 Bandar Abbas 的港口, 现在去 Dubai, crew 要下船做 medical checks 和 debriefing,” Hanell 说。“船员的家属已经被通知, 公司正在安排尽快把他们的 valued seafarers 带回家。”",“这艘油轮已经离开阿巴斯港，正在去迪拜让船员下船接受医疗检查和汇报情况，”哈奈尔说，“船员的家属已经收到通知，公司现在正在安排尽快遣返重要船员。”,"""The vessel 已经 left Bandar Abbas, 现在正在 transiting to Dubai for the crew to disembark and receive medical checks 和 debriefing,"" Hanell said. ""The families of crew members 已经 been informed, and the Company 现在 is making arrangements for the repatriation of its valued seafarers at the earliest possible opportunity.""","“ The oil tanker 已经 离开 阿巴斯港, now heading to Dubai for the crew to disembark for medical check-up and report situation,” 哈奈尔 said, “ The crew's family 已经 been notified, the company is currently arranging to send back their important crew as soon as possible.”","""这个 vessel 已经离开 Bandar Abbas 的港口，正在 transiting 去 Dubai, 让 crew disembark 和进行 medical checks 还有 debriefing,"" Hanell 说。 ""crew 的家属已经被 informed，Company 目前正在 making 安排，尽快 repatriation 他们的 valued seafarers.""",“该油轮 已经 离开 阿巴斯港，正 前往 迪拜 下船 让 船员 接受 医疗 检查 和 汇报情况，” 哈 奈尔 说，“船员 家属 已经 得到 通知， 公司 目前 正在 安排 尽早 遣返 其 重要 船员。”
"The ship became victim to escalating tensions near the Persian Gulf where both the United States and Iran shot down the other's drone and at least two tankers were sabotaged by explosives, which the Trump administration has blamed Iran for.",这艘 油轮 是 波斯湾 附近 紧张局势 升级 的 受害者 ， 美国 和 伊朗 在 波斯湾 附近 击落 了 对方 的 无人机 ， 至少 两艘 油轮 被 炸毁 ， 特朗普 政府 指责 伊朗 应为 此事 负责 。,"Disa oil tanker kena affected by escalating tensions in da Perlimbahan area, with US and Iran shootin down each othas' drones, at least two tankers get bombarded, Trump govt pointin finger at Iran say dey gotta take responsibility.",这艘 船 受到 在 เ ป อ ร 西湾 海峡 附近 的 紧张 情势 上升 影响 ， 美国 和 伊朗 相互 击落 对方 的 无人机 ， 至少 有 两艘 油轮 受到 爆炸式 的 破坏 ， 美国 特朗普 政府 将 其 责任 归咎于 伊朗 。,那艘船变成了受害者，因为波斯湾的紧张局势 escalated， 美国和伊朗互相击落对方的无人机，至少有两艘油轮被炸弹 sabotaged，特朗普政府 blame 伊朗。,这艘油轮 是 波斯湾 附近 的紧张局势 升级 的 受害者， 美国 和 伊朗 在 波斯湾 附近 互相击落 了 对方 的无人机， 至少 两艘油轮 被炸毁， 特朗普政府 指责 伊朗 应该为 这个事情 负责。,"The ship 成为了 victim of escalating tensions near the Persian Gulf where both the United States 和 Iran shot down the other’s drone, and 至少 two tankers 被 sabotaged by explosives, which the Trump administration blamed on Iran.",这艘油轮 是 波斯湾 附近 的 受害者， 美国 和 伊朗 在 波斯湾 附近 击落 了 对方 的 无人机， 至少 两艘油轮 被 炸毁。,"The ship 在 Persian Gulf 受害于 escalating tensions, where both the United States 和 Iran shot down the other's drone. 至少 two tankers 被 explosives sabotaged, 而 Trump administration has blamed Iran for.",这艘油轮 是 波斯湾 附近 紧张局势 升级 的 受害者， 美国 和 伊朗 在 波斯湾 附近 击落 了 对方 的 无人机， 至少 两艘 油轮 被 炸毁， 特朗普 政府 指责 伊朗 应为 此事 负责。
"The Trump administration most recently blamed Iran for drone attacks on Saudi Arabian oil facilities, which Tehran denies having any involvement with.",特朗普 政府 最近 指责 伊朗 无人机 袭击 了 沙特阿拉伯 的 石油 设施 ， 德黑兰 否认 与 此事 有 任何 牵连 。,"Trump government say Iran drone attack Saudi Arabia's oil facilities, but Tehran deny got nothing to do.",特朗普 行政当局 最近 指责 伊朗 对 沙特阿拉伯 石油 设施 的 无人机 袭击 负责 ，   Tehran 则 否认 了 任何 参与 。,Trump 政府最近指责 Iran 对 Saudi Arabian 的油设施进行 drone 攻击，但 Tehran 否认有任何参与。,"Trump's 政府 recently 指责 Iran 的无人机 attack 沙特阿拉伯 的 oil facilities, but 德黑兰 否认 any involvement in this matter.","Trump 的 administration 最近 blamed 伊朗 for drone attacks 在 Saudi Arabian oil facilities, 而 Tehran 否认有任何 involvement with.",最近，特朗普 的 政府 指责 伊朗 的 无人机 袭击 了 沙特阿拉伯 的 石油 设施，德黑兰 否认 与 此事 有 任何 牵连。,"The Trump administration 最近 blamed Iran for drone attacks on Saudi 的 oil facilities, 而 Tehran denies 说有 involvement with.",最近，特朗普 政府 指责 伊朗 用 无人机 袭击 沙特阿拉伯 的 石油 设施，但 德黑兰 否认 和 此事 有 任何 牵连。
"PM Modi Tweets Tribute To Jacques Chirac, Calls Him True Global Statesman, Friend Of India",莫迪 总理 在 推特上 向 雅克 · 希拉克 致敬 ， 称 他 为 真正 的 全球 政治家 ， 印度 的 朋友,"Modi PM on Twitter pay respect to Jacques Chirac, call him true global politician, India's friend.",莫迪 总理 在 Twitter 上 致敬 雅克 · 奇 拉克 称 他 为 真正 的 全球 国家 人士 ， 印度 的 朋友,PM Modi 在推特上发帖，向 Jacques Chirac 致敬，称他是一个真正的全球政治家，也是印度的朋友。,"PM Modi 在 Twitter 上 pay tribute to Jacques Chirac, say he is a真正的 global politician, 是印度的好朋友。","PM Modi tweets 给予 tribute 给 Jacques Chirac, calls him a true global statesman, 朋友 of India.",莫迪 总理 在 推特上 向 雅克 · 希拉克 致敬，称他为 真正 的 全球 政治家，印度 的 朋友。,"PM Modi 在推特上致敬 Jacques Chirac, 称他是一个真正的 global statesman, 也是印度的好朋友。",莫迪总理在推特上向雅克·希拉克致敬，称他为真正的全球政治家，印度的朋友。
"Prime Minister Narendra Modi condoled the death of former French president Jacques Chirac, saying India mourns the loss of a true global statesman and friend.",印度 总理 莫迪 对 法国 前 总统 雅克 · 希拉克 的 逝世 表示 哀悼 ， 称 印度 对 一位 真正 的 全球 政治家 和 朋友 的 去世 表示 哀悼 。,"India's PM Modi bereave France's ex-Pres Jacques Chirac, say India sad for passin' of a real global politician and friend.",印度 总理 纳伦 德拉 · 莫迪 哀悼 了 前 法国 总统 雅克 · 希拉克 之死 ， 表示 印度 为 失去 一位 真正 的 全球 领袖 和 朋友 而 哀悼 。,总理 Narendra Modi 对前法国总统 Jacques Chirac 的去世表示哀悼，讲印度 也 一起 mourn 这个真正的全球 statesman 和朋友。,India's PM Modi 对 France 前总统 Jacques Chirac 的逝世 表示 condolences，讲印度 对 一位真正的 global politician 和 friend 的离世 感到 sad。,印度 Prime Minister Narendra Modi 哀悼 former French president Jacques Chirac 的去世， saying India mourns 失去一个 true global statesman 及 friend.,印度 总理 莫迪 对 法国 前 总统 雅克 · 希拉克 的 逝世 表示 哀悼，称 印度 对 一位 真正 的 全球 政治家 和 朋友 的 去世 表示 哀悼。,总理 Modi 说他 condoled 前法国总统 Jacques Chirac 的去世，India mourns 这个 true global statesman 和 friend.,印度 总理 莫迪 对 法国 前 总统 雅克 · 希拉克 的 去世 表示 哀悼，称 印度 对 一位 真正 的 全球 政治家 和 朋友 的 去世 表示 哀悼。
"Jacques Chirac, who supported India after it conducted nuclear tests in 1998, died on Thursday at age 86. He served as the president of France from 1995 to 2007.",在   1998   年 印度 进行 核试验 后 表达 对 其 支持 的 雅克 · 希拉克 星期四 去世 ， 享年   86   岁 。 1995   年 至   2007   年 ， 他 担任 法国 总统 。,"Jacques Chirac die on Thursday, age 86, after expressing support for India's nuke tests in 1998, during his 12 years as France president from 1995 to 2007.",法国 前 总统 雅克 · 希拉克 于 周四 在 86 岁 时 去世 。 他于 1995 年 至 2007 年 担任 法国 总统 ， 并 支持 1998 年 印度 进行 核试验 。,"Jacques Chirac, 他在1998年印度进行核测试后支持印度, 上个星期四去世，享年86岁。他从1995年到2007年担任法国总统。",在1998年印度进行核试验后，表达对其支持的雅克·希拉克星期四去世，享年86岁。1995年到2007年，他是法国总统 leh!,"Jacques Chirac, 这个支持印度在1998年进行核试验的前法国总统, 上星期四去世，享年86岁。他从1995年到2007年担任总统。",在1998年印度进行核试验后，表达对其支持的雅克·希拉克星期四去世，享年86岁。1995年至2007年，他担任法国总统。,"Jacques Chirac, 他在1998年印度进行核试验后支持印度, 星期四去世, 享年86岁。他从1995年到2007年担任法国总统。",在 1998 年印度进行核试验后，表达对其支持的雅克·希拉克星期四去世，享年86岁。1995年至2007年，他担任法国总统。
"""My deepest condolences on passing away of Jacques Chirac. India mourns the loss of a true global statesman. A friend of India, he played a decisive role in establishing and building India-France Strategic Partnership,"" Prime Minister Modi tweeted.",“ 我 对 雅克 · 希拉克 的 离世 深表 哀悼 。 印度 哀悼 一位 真正 的 全球 政治家 的 去世 。 印度 总理 莫迪 在 推特上 说 ， 作为 印度 的 朋友 ， 他 在 建立 和 建设 印法 战略伙伴 关系 方面 发挥 了 决定性 作用 。,"""Me very sad la for Jacky Chirac's passing. India mourns d real global politician's demise. Modi on Twitter say, as friend of India, he play key role in establishin' Indo-French strategic partnership.",Modi 总理 在 推特上 表示 ： “ 在 雅克 · 施 拉克 逝世 之际 ， 我 深深地 致哀 。 印度 为 失去 一位 真正 的 全球 政治家 而 哀悼 。 是 印度 的 朋友 ， 他 在 建立 和 发展 印度 - 法国 战略伙伴 关系 中 扮演 了 决定性 角色 。 ”,"""我对Jacques Chirac的去世表示最深切的哀悼. 印度为失去一位真正的全球政治家而哀悼. 他是印度的朋友, 在建立和发展印度-法国战略伙伴关系方面发挥了重要作用,"" 总理莫迪在推特上说.","“我对雅克·希拉克的离世深表哀悼。印度哀悼一位真正的全球政治家去世。印度总理莫迪在推特上说，作为印度的朋友，他在建立和建设印法战略伙伴关系方面发挥了决定性作用。” 

“我 really 感到 sad for 雅克·希拉克 离世. 印度 哀悼一位真的是 global 的政治家. 印度总理莫迪在 Twitter 上说，作为印度的朋友，他在建立和建设印法的 strategic partnership 方面，真的是发挥了很重要的作用。”","""我对Jacques Chirac的去世深表哀悼。印度为失去一位真正的全球政治家而感到悲痛。他是印度的朋友， 在建立和推动印度-法国战略伙伴关系方面发挥了决定性作用，""莫迪总理在推特上写道。",“我对雅克·希拉克的离世深表哀悼。印度哀悼一位真正的全球政治家。他在建立和建设印法战略伙伴关系方面，作为印度的朋友，发挥了决定性作用。”,"""我最深的 deepest condolences 给 Jacques Chirac. India 为失去这样一位真正的全球 statesman 而哀悼。"" Prime Minister Modi tweeted.",“ 我 对 雅克 · 希拉克 的 离世 深表 哀悼 。 印度 哀悼 一位 真正 的 全球 政治家 的 去世 。 印度 总理 莫迪 在 推特上 说 ， 作为 印度 的 朋友 ， 他 在 建立 和 建设 印法 战略伙伴关系方面 发挥 了 决定性作用 。
"India and France have a strategic partnership, initiated in January 1998 during Jacques Chirac's first visit to India. He again visited the country as president in 2006.",印度 和 法国 于   1998   年   1   月 雅克 希拉克 首次 访问 印度 期间 建立 了 战略伙伴 关系 。 2006   年 ， 他 再次 以 总统 身份 访问 该国 。,"India and France establish strategic partnership in January 1998 when Jacques Chirac first visit India as President, then again in 2006 as President.",印度 和 法国 建立 了 战略伙伴 关系 ， 于 1998 年 1 月 Jacques   Chirac 首次 访印后 正式 成立 ， 2006 年 他 再次 以 总统 身份 访问 印度 。,"印度和法国有一个战略伙伴关系, 是在1998年1月开始的, 当时是Jacques Chirac第一次访问印度. 他在2006年再次作为总统访问这个国家.",India 和 France 在 1998 年 1 月，Jacques Chirac 第一次访问 India 时，建立了战略伙伴关系。然后在 2006 年，他又以总统身份再去一次。,"India 和 France 有一个 strategic partnership, 是在 1998 年 Jacques Chirac 的 first visit 到 India 开始的。He 又 visited 这个国家作为 president 在 2006 年。",印度 和 法国 于 1998 年，雅克 希拉克 他 首次访问 印度 期间建立了战略伙伴关系。2006 年，他 再次以总统身份访问该国。,"India 和 France 有个 strategic partnership, 是在 1998 年 1 月 Jacques Chirac 首次 visited India 时开始的。He 又 visited 这个国家 在 2006 年。",他 from 法国 在 2006 年 再次 以 总统 身份 访问 印度。
Jacques Chirac was known to have been suffering from ill health for a long time.,据称 雅克 希拉克 长期以来 健康 不佳 。,"Apparently, Yakherlak got sickly lor for long time.",雅克 · 希拉克 长期 患病 。,Jacques Chirac 一直以来都知道他的健康不好。,"According to reports, 雅克 希拉克 has been 不太健康 for a long time already.",Jacques Chirac 一直以来 have been suffering from ill health 很长时间。,"According to reports, 雅克希拉克 has been 不佳 in health for a long time.",Chirac 一直以来都知道他的健康不太好。,"据称, 希拉克 长期以来 一直健康不太好。"
Uganda: Government Launches Oral HIV Self-Test Kit,乌干达 ： 政府 推出 艾滋病毒 口腔 自检 试剂盒,Uganda: Government launches HIV oral self-testing kit,乌干达 ： 政府 推出 口服 HIV 自测试 - kit,Uganda: 政府推出了口服 HIV 自测工具包。,Uganda 政府推出 HIV oral self-test kit leh.,Uganda: 政府推出 oral HIV self-test kit.,乌干达：政府 推出 艾滋病毒 口腔 自检 试剂盒。,Uganda: 政府 launches 一个 oral HIV self-test kit.,乌干达 政府 最近 推出 口腔 艾滋病毒 自检 试剂盒。
"Ministry of Health has launched an oral HIV self-test kit aimed at empowering citizens, especially men to carry out HIV testing.",乌干达 卫生部 推出 了 一种 艾滋病毒 口腔 自检 试剂盒 ， 旨在 确保 公民 （ 特别 是 男性 公民 ） 能够 进行 艾滋病毒 检测 。,"Uganda Health Ministry launch AIDS oral swab test kit lah, so that citizens (especially male citizens) can do self-test for AIDS.",卫生部 推出 口腔 HIV 自测试 kit ， 旨在 赋予 公民 ， 尤其 是 男性 进行 HIV 检测 的 权力 。,卫生部已经推出了一个口服 HIV 自测工具，目的是要 empower 公民，特别是男性，来进行 HIV 检测。,Uganda 卫生部推出了一种 HIV oral self-test kit，aiming to ensure citizens (特别是 male citizens) can do HIV testing.,"卫生部 (Ministry of Health) has launched 一种 oral HIV self-test kit, aimed at empowering citizens, 尤其是男人 to carry out HIV testing.",乌干达 卫生部 最近 推出了 一种 艾滋病毒 口腔 自检 试剂盒，旨在 确保 公民 （特别是 男性公民）能够 进行 艾滋病毒 检测。,卫生部 (Ministry of Health) 已经 launched 一款口服 HIV self-test kit，旨在 empowering 公民 (citizens)，特别是 men 来进行 HIV testing.,乌干达 卫生部 推出了 一种 艾滋病毒 口腔 自检 试剂盒，旨在 确保 公民 （特别是 男性 公民）能够 进行 艾滋病毒 检测。
The initiative is aimed at reducing new HIV/Aids infections by 2020.,该 计划 的 目标 是 减少   2020   年 的 新增 艾滋病 感染者 数量 。,Target aimah one leh reduce number of new HIV cases in 2020.,此 倡议 的 目标 是 通过 2020 年 降低 新 HIV / 艾滋病 感染率 。,这个 initiative 是为了到 2020 年减少新的 HIV/Aids 感染。,The plan 的目标 is to 减少 the 新增 HIV 感染者数量 in 2020.,这个 initiative 是 aimed at reducing 新 HIV/Aids infections 到 2020.,该 计划 的 目标 是 要 减少 2020 年 的 新增 艾滋病 感染者 数量。,The initiative 是为了减少到 2020 年的新 HIV/Aids 感染。,该 plan 的目标是减少 2020 年的新增艾滋病感染者数量。
