src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
The US Food and Drug Administration (FDA) recently approved field tests of genetically altered mosquitoes to be conducted in Florida in the southeast of the United States.,美国食品和药物管理局 日前 批准 在 东南部 的 佛罗里达州 开展 转基因 蚊子 野外 试验 。,US FDA recently approve outdoor trial of genetically modified mosquitoes in Florida's Southeast.,美国食品和药物管理局 （ FDA ）   recently 批准 了 在 美国 东南部 的 佛罗里达州 进行 测试 的 基因 改造 的 蚊子 。,美国食品和药物管理局 (FDA) 最近批准了在美国东南部佛罗里达进行基因改造蚊子的实地测试。,美国食品和药物管理局 recently 批准 在 东南部 的 佛罗里达州 开始 转基因 蚊子 的 野外 试验。,美国的 food 和 (FDA) 最近 approved 了在佛罗里达进行基因改造蚊子的田间测试。,美国食品和药物管理局 最近 批准 在 东南部 的 佛罗里达州 开展 转基因 蚊子 野外 试验。,US 的 food and drug administration (FDA) 最近批准了 在 Florida 进行的 field tests of 改良基因的 mosquitoes.,美国食品和药物管理局 日前 批准 在 佛罗里达州 开展 转基因 蚊子 野外 试验。
"This kind of genetically altered mosquito can help control the transmission of mosquito-borne infectious diseases such as Zika, Dengue fever and Chikungunya fever.",这种 转基因 蚊子 可 帮助 控制 寨 卡 病毒 、 登革热 与 基孔 肯雅热 等 蚊媒 传染病 的 传播 。,"Disi species of gene-edited mosquito canaide control dengue fever, Zika virus, and chikungunya etc. diseases transmitted by mosquitoes.",这种 基因 改造 的 蚊子 可以 帮助 控制 传播   Zika 、 登革热 和 奇库尼 尤尼热 等 由 蚊子 传播 的 传染病 。,"这种基因改造的蚊子可以帮助控制像 Zika, Dengue fever 和 Chikungunya fever 这样的蚊子传播的传染病。","This kind of 转基因 mosquito can help to control the spread of diseases like Zika virus, 登革热, and 基孔肯雅热.","This种 genetically altered mosquito 可以 help 控制 mosquito-borne 传染病 such as Zika, Dengue fever 和 Chikungunya fever.",这种 转基因 蚊子 可以 帮助 控制 蚊媒 传染病 的 传播，像 登革热 与 基孔 肯雅热 等。,"这种 genetically 改造的 mosquito 可以 help 控制 mosquito-borne 传染病，比如 Zika, Dengue fever 和 Chikungunya fever。",这种 转基因 蚊子 可以 帮助 控制 像 寨卡 病毒、登革热 这样的 蚊媒 传染病 的 传播。
"According to a preliminary environmental assessment report released by the FDA in March, this kind of mosquito will not significantly affect the environment.",美药 管局 今年 3 月 公布 的 初步 环境 评估 报告 也 认为 ， 这种 蚊子 不会 显著 影响 环境 。,"Hai, Environment Authority release preliminary environmental assessment report in March say dat dis mosquito no go affect environment much.",根据 FDA 在 3 月 发布 的 初步 环境 评估 报告 ， 这种 类型 的 蚊子 对 环境 不会 产生 重大 影响 。,根据 FDA 三月发布的初步环境评估报告，这种蚊子不会对环境有显著影响。,美药管局 this year 3月公布的初步环境评估报告 also think，这种蚊子不会显著影响环境。,"According to 一份 preliminary environmental assessment report released by FDA in March, 这个 kind of mosquito 不会 significantly affect 环境。",美药 管局 今年 3 月 公布 的 初步 环境 评估 报告 也 认为，这种 蚊子 不会 显著 影响 环境。,"According to 一份 preliminary 环境 assessment report released by FDA in March, this kind of mosquito 不会 significantly affect the environment.",美药管局 今年 3 月 公布 的 初步 环境 评估 报告 也 认为，这种 蚊子 不会 显著 影响 环境。
"The report also noted that, however, this did not mean this kind of mosquito can be used for commercial purpose.",但 报告 也 指出 ， 这 不 等于 批准 这种 转基因 蚊子 可以 用于 商业用途 。,"But da report also say, dat no mean dat approve dis genetically modified mosquito for commercial use.",报告 也 指出 ， 尽管如此 ， 这种 蚊子 也 不能 用于 商业用途 。,这个报告也提到，不过，这并不代表这种蚊子可以用来做商业用途。,"But the report 也 say, this 不等于 approve 这种 genetically modified 蚊子可以用来商业用途。","这个 report 也 noted 说，however, 这并不意味着这种 kind 的 mosquito 可以用于 commercial purpose.",但 the 报告 也 指出，这 不 等于 批准 这种 转基因 蚊子 可以 用于 商业用途。,"The report 也 noted that, however, this 不是 that kind of mosquito 可以 used for commercial purpose.",但 报告 也 指出，这 不 等于 这种 转基因 蚊子 可以 用于 商业用途。
"Oxitec also must follow other regulations specified by the federal, state and local governments, and work together with its local partner Florida Keys Mosquito Control District to determine the time of conducting field tests.",牛津 昆虫 技术 公司 还 必须 遵守 联邦 、 州 和 地方 政府 的 其他 规定 ， 并 与其 当地 合作伙伴 佛罗里达 群岛 蚊虫 控制区 一同 决定 开展 野外 试验 的 时间 。,"Oxford Insect Technology Company also gotta follow other federal, state, and local government rules, and together with their local partner, the Florida Keys Mosquito Control District, decide when to do outdoor trials lah.",奥 西特 也 必须 遵从 联邦 、 州 和 地方 政府 规定 的 其他 规则 ， 并 与其 当地 合作伙伴 佛罗里达 钥岛 蚊子 控制区 共同 决定 进行 田间试验 的 时间 。,Oxitec 也必须遵守联邦、州和地方政府规定的其他法规，和它的当地合作伙伴 Florida Keys Mosquito Control District 一起决定进行田野测试的时间。,"牛津昆虫技术公司还必须遵守联邦、州和地方政府的其他规定, and together with their local partner 佛罗里达群岛蚊虫控制区, decide when to conduct the field trials lah.","Oxitec 也 must 跟随其他规定, 包括 federal, state 和 local 政府的要求, 还要和它的 local partner Florida Keys Mosquito Control District 一起合作来决定进行 field tests 的时间.",牛津公司的昆虫技术还必须遵守联邦、州和地方政府的其他规定，和他们的合作伙伴佛罗里达群岛蚊虫控制区一起决定开展野外试验的时间。,"Oxitec 也要 follow 其他 regulations 由 federal, state 和 local governments 指定，和它的 local partner Florida Keys Mosquito Control District 一起决定进行 field tests 的时间。",牛津的昆虫技术公司还 必须 遵守 联邦、州 和 地方 政府 的 其他 规定，和 其 合作伙伴 佛罗里达 群岛 蚊虫 控制区 一同 决定 开展 野外 试验 的 时间。
"Tests conducted in Brazil, Panama and Cayman Islands showed that this kind of mosquito can reduce the number of mosquitoes in test areas by more than 90%.",在 巴西 、 巴拿马 及 开曼群岛 开展 的 试验 显示 ， 这种 转基因 蚊子 可 使 试验区 的 蚊子 数量 减少 超过 90 ％ 。,"""Experiments conducted in Brazil, Panama, and Cayman Islands show dat dis gene-edited mosquito can reduce mosquito population by more than 90 percent in da test areas.""",在 巴西 、 巴拿马 和 开曼群岛 进行 的 测试表明 ， 这种 类型 的 蚊子 可以 在 测试 地区 降低 蚊子 数量 超过 90% 。,在巴西、巴拿马和开曼群岛进行的测试显示，这种蚊子可以在测试区域减少超过90%的蚊子。,"In Brazil, Panama, and Cayman Islands 开展的试验 show, this 转基因蚊子 can reduce the mosquito 数量 in the试验区 by over 90%.","在 Brazil, Panama 和 Cayman Islands 的 tests 显示，这种蚊子可以在 test areas 减少超过 90%。",在 巴西 、 巴拿马 及 开曼群岛 开展 的 试验 显示 ， 这种 转基因 蚊子 可 使 试验区 的 蚊子 数量 减少 超过 90 ％ 。,在巴西、巴拿马和开曼群岛进行的 tests 显示这种蚊子可以减少测试区域的蚊子数量超过 90%。,"在 Brazil, Panama 及 Cayman Islands 开展 的 试验 显示，这种转基因蚊子可使试验区的蚊子数量减少超过 90 ％。"
"There are also controversies about utilizing transgenic technology to ""eliminate mosquitoes with mosquitoes"", among which some experts believed that this will bring unknown influence to environment.",利用 转基因 技术 “ 以 蚊 灭蚊 ” 也 有 争议 ， 一些 专家 认为 这会 对 环境 产生 未知 影响 。,"Using gene-modified tech to ""kill mosquito with mosquito"" also got controversy, some experts say it got unknown impact on environment.",使用 转基因 技术 通过 “ 用   mosquitoes   消灭   mosquitoes ” 也 引起 了 争论 ， 其中 一些 专家 认为 ， 这 可能 会 对 环境 带来 未知 的 影响 。,关于用转基因技术来“用蚊子消灭蚊子”，有很多争议，里面一些专家认为这样会对环境带来未知的影响。,"Using 转基因 technology “to kill mosquitoes” 也有争议, 一些 experts 认为 this will 对环境 have unknown impact。","有些 experts 认为 that 这个 transgenic technology 可以 ""eliminate mosquitoes with mosquitoes""，但 among 这些 experts, some 也 believed 这个会带来 unknown influence to environment.",利用 转基因 技术 “ 以 蚊 灭蚊 ” 也 有 争议， 一些 专家 认为 这会 对 环境 产生 未知 影响。,"有些 controversies 关于用转基因技术去 ""用蚊子消灭蚊子""，其中一些 experts 认为 这会带来未知的影响到环境。",利用转基因技术 “以蚊灭蚊” 也有争议， 一些专家 认为 这会 对环境产生未知影响。
"In addition, Anhui province has established the Major Medicines Monitoring Directory Warning Management System, periodically publishing monitoring directories of high-price, large-consumption and non-treatment adjuvant drugs and making them public.",此外 ， 安徽省 建立 重点 药品 监控 目录 预警 管理制度 ， 定期 公布 价格 高 、 用量 大 、 非 治疗 辅助性 药品 监控 目录 并 进行 通报 。,"Also, Anhui Province set up a key medication monitoring directory warning management system, regularly publish high-priced, high-consumption, non-treatment supplementary medication monitoring directory and do a report lah.",此外 ， 安徽省 还 建立 了 大型 药品 监测 目录 预警 管理系统 ， 定期 公布 高价 、 大 消费 和 非 治疗 辅助 药品 的 监测 目录 ， 并 予以 公布 。,另外，安徽省已经建立了重大药品监测目录警示管理系统，定期发布高价、大消耗和非治疗辅助药物的监测目录，并公开这些信息。,"Besides, 安徽省 establish one key药品 monitoring list and warning management system, 定期 announce price high, usage big, non-treatment辅助性药品 monitoring list and do 通报.",此外，安徽 province 已经建立了 Major Medicines Monitoring directory warning management system，定期 publishing 高价、大消费和非治疗辅助药物的 monitoring directory，并让大家在 public.,此外，安徽省 重点 药品 监控 目录 已经 建立 预警 管理制度，定期 进行 通报，公布 价格高、用量大 的 药品 目录 并 进行 监控。,"In addition, 安徽省 has established 主要药品监测目录警示管理系统, periodically publishing 监测目录 of high-price, large-consumption and non-treatment adjuvant drugs and making them public.",此外， 安徽省 也 建立 重点 药品 监控 目录 预警 管理制度。
"On August 4, players competed for four items including 400-meter steeplechase, fixed target shooting with 95-1 automatic rifle, and squat thrust in the ground track field.",8 月 4 日 ， 参赛 队员 在 赛场 上 进行 了 400 米 障碍 、 95 - 1 式 自动步枪 对 不动 目标 射击 、 负重 深 蹲 起 等 四项 比赛 的 角逐 。,"On 4 Aug, contestants had to go through four tough tests - 400m obstacle course, 95-1 rifle shooting at static targets, weighted squat jumps, etc.",8 月 4 日 ， 运动员 竞争 包括 400 米 障碍赛跑 、 95 - 1 自动步枪 定 目标 射击 和 在 场地 跑道 的 深 跳 起 坐等 四项 。,在8月4号，选手们竞争四个项目，包括400米障碍赛，95-1自动步枪的固定靶射击，还有地面田径场的深蹲推举。,8月4日，参赛队员在赛场上 compete 了 400米障碍、95-1式自动步枪对不动目标射击、负重深蹲起 等四项比赛的 competition。,"在 August 4, players 竞争 for 四个 items, 包括 400-meter steeplechase, fixed target shooting with 95-1 automatic rifle, 和 squat thrust 在 ground track field.",8 月 4 日，参赛 队员 在赛场上进行 四项 比赛 的角逐，包括 400 米 障碍、95-1 式 自动步枪 对 不动 目标 射击、负重 深蹲 起 等。,"On August 4, 玩家 compete for 四个 items 包括 400-meter steeplechase, fixed target shooting with 95-1 automatic rifle, 和 squat thrust 在 ground track field.","On 8 月 4 日, the team members compete in 400 米 障碍, 95-1 式 自动步枪 shooting at stationary targets, and负重 深 蹲 起 among other events."
"The demonstration of and competition in military skills aimed to test comprehensive capacities of armed forces, with competition teams including mobility group, ships and boats group, and logistics group.",此次 比武 为 检验 部队 综合 能力 ， 竞赛 队伍 分为 机动 组 、 船艇 组 、 后勤组 。,"This time competition is to test overall team capabilities, with teams divided into Mobile Group, Boat Team, and Logistics Team lah.",军事 技能 演练 和 竞赛 旨在 考查 武装部队 的 全面 能力 ， 竞赛 队伍 包括 机动 组 、 船艇 组和 物流 组 。,"这个军事技能的展示和竞争是为了测试武装部队的综合能力，竞争队伍包括移动组, 船只组, 还有后勤组。","This time’s 比武 is to test 部队's 综合能力, the 竞赛队伍 分成 机动组, 船艇组, and 后勤组 lah.","这个 demonstration 是 aimed at 测试 armed forces 的综合能力，competition teams 包括 mobility group, ships and boats group, 和 logistics group。",此次 比武 为 检验 部队 综合 能力，竞赛 队伍 分为 机动 组、船艇 组、后勤组。,"The demonstration 是为了测试 armed forces 的综合能力, 竞争 teams 包括 mobility group, ships and boats group, 和 logistics group.",此次 比武 主要是为了 检验 部队 综合 能力， 竞赛 队伍 分为 机动 组、船艇 组、后勤组。
"The ships and boats group participated in professional driving, gunman and seaman affair, and electromechanical competitions; the logistics group competed for items including logistic supply, equipment dismantling and troubleshooting.",船艇 组 进行 了 专业 的 驾驶 、 枪帆 、 机电 竞赛 ； 后勤组 进行 后勤 补给 、 装备 拆解 排除 隐患 等 项目 的 比拼 。,"The Boaties crew compete in professional sailing, sailing with guns, and engineering racing, while the Logistics crew pit their skills in supply, equipment dismantle and hazard removal.",船船 组 参加 了 专业 驾驶 、 枪手 和 水手 事务 以及 电机 机械 竞赛 ； 物流 组则 参加 了 包括 物流 供给 、 装卸 设备 和 故障 排除 等 项目 的 竞赛 。,船只和小艇的组别 参加了专业驾驶、枪手和水手的活动，还有电机比赛；而后勤组则竞争项目包括 物流供应、设备拆解 和 故障排除。,"The boat team 组 did professional driving, gun sailing, and mechanical competitions; the logistics team 进行 logistics supply, equipment disassembly, and hazard elimination 等项目的比拼.","The ships 还有 boats group 参与了 professional driving, gunman 和 seaman affair, 还有 electromechanical competitions; 而 logistic group 竞争的项目 包括 logistic supply, equipment dismantling 和 troubleshooting.",船艇 组 did 专业 的 驾驶、枪帆、机电 竞赛; 后勤 组 did 后勤 补给、装备 拆解 排除 隐患 等 项目的 比拼.,"The ships 和 boats group 参加了 professional driving, gunman 和 seaman affair, 还有 electromechanical competitions; logistics group 竞争的项目包括 logistic supply, equipment dismantling 和 troubleshooting.",船艇 组 进行 了 专业 的 驾驶 、 枪帆 、 机电 竞赛 ； 后勤组 进行 后勤 补给 、 装备 拆解 、 排除 隐患 等 项目 的 比拼 。
"The report predicts that the work types in which two-thirds of students at school will be engaged in the future have not appeared yet now, but those majoring in virtual reality design, robot engineering and visual communication alike will occupy a position in the future job market.",报告 预测 ， 近 三分之二 在校生 未来 从事 的 工作 是 现在 尚未 出现 的 ， 而 与 虚拟现实 设计 、 机器人 工程学 、 视觉 传播 有关 的 职业 都 将 在 未来 职场 占据 一席之地 。,"Report say, more than two-thirds of students' future job scope no exist now, but career like virtual reality design, robot engineering, visual communications goin' be big deal soon.",该 报告 预计 未来 学校 中 两分 之一 的 学生 将 从事 的 工作 类型 还 未 出现 ， 但 虚拟现实 设计 、 机器人 工程 和 视觉 传播 等 专业 的 人 将 在 未来 的 就业 市场 中 占据 一席之地 。,这个报告预测，未来有三分之二的学生会从事的工作类型 现在还没有出现，但那些主修虚拟现实设计、机器人工程和视觉传播的学生 将来会在工作市场占有一席之地。,"Report say 预测, almost 三分之二 of 在校生 future 工作 is actually 现在 still 没有出现, and jobs related to 虚拟现实设计, 机器人工程学, and 视觉传播 will definitely have a place in future 职场.","这个 report 预测 (predicts) 未来的工作类型 (work types) 还没有出现 (have)，但是 (but) 那些 (those) 主修 (majoring) virtual reality design, robot engineering 和 (and) visual communication 的学生，未来 (will) 一定会在职场上占据一席之地 (occupy a position) 。",根据报告，预测 未来 在校生 三分之二 的人 将从事 设计 相关的工作，特别是 虚拟现实 和 机器人 工程学，这些职业 在未来 职场 一席之地 而会越来越重要。,这个 report 预测 (predicts) 未来的 work 类型，学校有三分之二的学生会参与，但现在还没有出现，不过那些主修虚拟现实设计、机器人工程和视觉传播的学生将会在未来的工作市场占有一席之地。,根据报告，预测 近 三分之二 的 在校生 未来 从事 的 工作 是现在尚未出现的，尤其是与虚拟现实设计、机器人工程学、视觉传播有关的职业。
"The International Sports Press Association (AIPS) presented an award to senior sports journalists who have covered more than 10 Olympic Games in Rio de Janeiro on August 8, acknowledging their contributions to the coverage of Olympic Games and sports.",国际 体育 记者 协会 8 日 在 里 约 向 报道 过 10 届 以上 奥运会 的 资深 体育 记者 颁奖 ， 对 他们 为 奥林匹克运动 和 体育 报道 作出 的 贡献 表示感谢 。,"International Sports Press Association (AIPS) give award to senior sports journo on 8th, in Rio, thank them for contribution to Olympic sport and reporting.",国际 体育 记者 协会 （ AIPS ） 于 8 月 8 日 在 里约热内 罗 举办活动 ， 颁奖 给 参加 过 10 场 以上 奥运会 的 高级 体育 记者 ， 表彰 他们 对 奥运会 和 体育赛事 的 报道 所 做 的 贡献 。,International Sports Press Association (AIPS) 在8月8号 在里约热内卢颁奖给那些报道超过10届奥运会的资深体育记者，表扬他们对奥运会和体育报道的贡献。,International Sports Journalist Association 在 8 日 在 Rio 给那些报道过 10 届以上奥运会的资深体育记者颁奖，感谢他们为 Olympic 运动和 sports 报道做出的贡献。,"The International Sports Press Association (AIPS) 在 Rio de Janeiro 8月8日 presented 一個 award to senior sports journalists, 因為他们 covered 超过 10 个 Olympic Games, acknowledging their contributions to press 和 sports coverage of Olympic Games.",国际 体育 记者 协会 8 日 在 里 约 对 记者 们 颁奖，感谢 他们 为 奥林匹克运动 和 体育 报道 作出 的 贡献。,"International Sports Press Association (AIPS) 给了 an award 给 senior sports journalists, who have covered 超过 10 Olympic Games 在 Rio de Janeiro on August 8, 以表彰他们对 Olympic Games 和 sports 的贡献。",国际 体育 记者 协会 8 日 在 里 约 向 报道 过 10 届 以上 的 资深 体育 记者 颁奖， 对 他们 为 奥林匹克运动 和 体育 报道 作出 的 贡献 表示感谢。
"The AIPS awarded a total of more than 100 sports journalists, among which the Italian journalist Giuliano Bevilacqua covers 25 Olympic Games (including summer and winter versions) in all, No.1 in the number of reports.",国际 体育 记协 共向 100 多位 体育 记者 颁奖 ， 其中 ， 报道 奥运 次数 最多 的 为 意大利 记者 朱 利亚诺 · 贝 维拉 夸 ， 共 报道 过 25 届 奥运会 （ 夏季 与 冬季 ） 。,"International Sports Press Association give award to more than 100 sports journos, one Italy reporter, Giuliano Bevilaqua, win most cos he write about 25 Olympics (summer n winter).",AIPS 奖项 颁发 给 了 超过 100 名 体育 记者 ， 其中 意大利 记者 Giuliano   Bevilacqua 参加 了 25 届 奥运会 （ 包括 夏季 和 冬季 版本 ） ， 报道 数第一 。,AIPS 授予了超过 100 个体育记者，其中意大利记者 Giuliano Bevilacqua 报道了总共 25 届奥运会 (包括夏季和冬季)，在报道数量上是 No.1。,International Sports Association 一起颁奖给超过 100 位体育记者，里面报道奥运次数最多的是意大利记者朱利亚诺·贝维拉夸，报道过 25 届奥运会（夏季和冬季）哦。,"AIPS awarded 了 total 超过 100 个 sports journalists, 其中 Italian journalist Giuliano Bevilacqua 报道了 25 个 Olympic Games (包括 summer 和 winter versions)，在所有报道中是 No.1。",国际 体育 记协 共向 100 多位 体育 记者 颁奖， 其中 报道 奥运会 次数 最多 的 是 意大利 记者 朱 利亚诺 · 贝 维拉 夸， 共 报道 过 25 届 奥运会 （ 夏季 与 冬季 ） 。,AIPS 给了超过100个体育记者奖励，其中意大利记者Giuliano Bevilacqua的 reports. 是最多的，覆盖了25届奥运会。,国际 体育 记协 共向 100 多位 体育 记者 颁奖 ， 其中 ， 报道 奥运 次数 最多 的 为 意大利 记者 朱 利亚诺 · 贝 维拉 夸 ， 共 报道 过 25 届 奥运会 （ 夏季 与 冬季 ） ）。
"This was the third consecutive time for the AIPS to award veteran Olympic reporters during the Olympic Games, following the 2012 London Games and the 2014 Winter Olympics in Sochi.",这是 国际 体育 记者 协会 连续 第三次 在 奥运 期间 向 奥运 记者 老兵 颁奖 ， 前 两次 是 在 2012 年 伦敦 奥运会 和 2014 年 索契 冬奥会 。,"Dis is the third time de Internationnal Sports Press Association (AIPS) give award to old-timer Olympic reporters during de Olympic season, after London 2012 and Sochi 2014 Winter Olympics.",本次 是 AIPS 连续 第三次 在 奥运会 期间 颁奖 给 老资格 奥运 记者 ， 前 两次 是 在 2012 年 伦敦 奥运会 和 2014 年 索契 冬奥会 。,这是 AIPS 第三次 连续 在 奥运会 期间 颁奖给 veteran Olympic reporters，之前有 2012 年 伦敦奥运会 和 2014 年 索契冬奥会。,"This is 国际 体育 记者 协会 give award for the third time during 奥运 to 奥运 记者 老兵, 前两次是在 2012 年 伦敦 奥运会 和 2014 年 索契 冬奥会.","This 是第三次 AIPS 在 Olympic Games 颁奖给 veteran Olympic reporters, 之前有 2012 London Games 和 2014 Winter Olympics 在 Sochi.",这是 the 国际 体育 记者 协会 连续 第三次 在 奥运 期间 向 奥运 记者 老兵 颁奖，前 两次 是 在 2012 年 伦敦 奥运会 和 2014 年 索契 冬奥会。,"这是第三次 award veteran Olympic reporters 在 Olympic Games, 跟着 2012 London Games 和 2014 Winter Olympics in Sochi.","这是 the third time in a row that the 国际 体育 记者 协会 is giving awards during the 奥运 to 老兵, 前 两次 是 在 2012 年 伦敦 奥运会 和 2014 年 索契 冬奥会."
"""Chinese influence"" is increasingly with each passing day, exemplified by the greeting with Chinese ""Ni Hao (hello)""that was popular during the London Olympic Games and cupping therapy ""endorsed"" by Michael Phelps during the Rio Olympics.",比如 伦敦 奥运 时 流行 汉语 “ 你好 ” 的 问候 、 里 约 奥运 时 菲尔 普斯为 拔火罐 “ 代言 ” ， “ 中国 影响力 ” 与日俱增 。,"Like how ""ni hao"" become popular during London Olympics, and Phelps promoting the torch during Rio Olympics, China's influence lah go up fast.",随着 时间 的 流逝 ， 中国 影响力 日益 扩大 ， 体现 在 在 2012 年 伦敦 奥运会 中 使用 的 中文 问候语 “ 你好 ” （ Ni   Hao ） ， 以及 2016 年里 约 奥运会 中 迈克尔 · 弗雷 普斯 （ Michael   Phelps ） 推荐 的 杯 灸 治疗 。,"""Chinese influence"" 越来越明显，每一天都在增加，伦敦奥运会时流行的 ""Ni Hao (hello)"" 和迈克尔·菲尔普斯在里约奥运会时 ""endorsed"" 的拔罐疗法就是例子。","Like, during London Olympics, 流行的 greeting 是 “你好”，然后在里约奥运时，菲尔普斯为拔火罐 “代言”，这样 “中国影响力” 是越来越大咯。","""Chinese influence"" 每天都在增加, 比如 London Olympic Games 的时候大家都喜欢用 Chinese ""Ni Hao (hello)"" 来打招呼, 还有 Rio Olympics 的时候 Michael Phelps 还 ""endorsed"" cupping therapy.","比如 during 伦敦 奥运, 汉语 “你好” 的问候流行, 而且 “中国影响力” 与日俱增, 里约 奥运 时 菲尔普斯 为 拔火罐 “代言”.","""Chinese influence"" 每天都在增加, 就像在伦敦奥运会时流行的中文问候 ""Ni Hao (hello)"" 和迈克尔·菲尔普斯在里约奥运会上 ""endorsed"" 的拔罐疗法一样。",比如伦敦奥运时流行汉语“你好”的问候，里约奥运时菲尔普斯为拔火罐“代言”，真的是“中国影响力”与日俱增。
"The prevalence of ""Chinese style"" during Olympic Games reflects China's increasingly improved comprehensive strength and international influence.",奥运 流行 “ 中国 风 ” ， 折射 中国 日益 增强 的 综合 实力 和 国际 影响力 。,"Olympics got very ""China-style"", reflectin' China's growin' comprehensive strength and international influence lah.",奥运会 中 “ 中国式 ” 的 流行 反映 了 中国 综合 实力 和 国际 影响力 不   ng ừ ng 提高 。,"在奥运会期间 ""Chinese style"" 的流行 反映了中国越来越强的综合实力和国际影响力。","Olympics trending “China风”, 折射 China 日益增强的综合实力和国际影响力。","""Chinese style"" 在 Olympic Games 期间 反映了中国越来越 improved 的 comprehensive strength 和 international influence.",奥运流行 “中国风”， 折射出中国 日益 增强 的 综合 实力 和 国际 影响力。,"""Chinese style"" 的 prevalence 在 Olympic Games 反映了 China’s increasingly improved comprehensive strength 和 international influence.",奥运 期间， “ 中国 风 ” 流行， 折射 出 中国 日益 增强 的 综合 实力 和 国际 影响力。
"At 15:20 p.m. on August 11, Hubei Dangyang Madian Coal Gangue Power Generation Co., Ltd. had a pipe bursting accident, in which 21 people were confirmed dead and 5 people were injured, including 3 seriously injured.",湖北 当阳市 马店 矸石 发电 有限责任 公司 11 日 15 时 20 分 发生 爆管 事故 ， 已 确认 死亡 21 人 、 受伤 5 人 ， 其中 3 人 重伤 。,"Hubei Dengyang City's Ma Diang quarry power company got a pipe burst accident on 11th day 15:20 hour, confirm 21 dead, 5 injured, with 3 serious.",8 月 11 日 下午 15 ： 20 ， 湖北 当阳 麦田 煤 矸 电力 有限公司 发生 了 管道 爆裂 事故 ， 造成 21 人 死亡 ， 5 人 受伤 ， 其中 3 人 重伤 。,在8月11日下午3点20分，湖北当阳马店煤矸石发电有限公司发生了 pipe burst 事故，21人确认死亡，5人受伤，包括3人重伤。,Hubei Dangyang Ma Dian Gan Shi 发电有限公司 on 11号 15时20分发生爆管事故，已经确认死亡21人，受伤5人，里面有3人是重伤。,"在8月11日15:20，Hubei Dangyang Madian Coal Gangue Power Generation Co., Ltd. 发生了 pipe bursting accident, 其中21 people 确认 dead，5 个人受伤，包括3人严重受伤。",在 湖北 当阳市 马店 矸石 发电 有限责任 公司，11 日 15 时 20 分 发生 爆管 事故，已 确认 死亡 21 人，受伤 5 人， 其中 3 人 重伤。,在8月11日下午3点20分，Hubei Dangyang Madian 煤矸石发电公司发生了 pipe bursting 事故，确认有21人死亡，5人受伤，包括 3 名 seriously injured。,湖北 当阳市 马店 发生 爆管 事故，已经确认 死亡 21 人、受伤 5 人，其中 3 人 重伤。
"A python succeeded in capturing a gazelle, but its throat was impaled by the gazelle's horn as it attempted to swallow the prey.",一条 巨蟒 成功 拿下 了 一头 小 羚羊 ， 但 在 试图 吞食 猎物 时 ， 不幸 被 小 羚羊 的 羚角 给 刺穿 了 。,"Snake big one catch small antelope, but unlucky la, antelope horn poke snake belly.",一条 - python 成功 捕捉到 一只   Gazelle ， 但 当 它 试图 吞咽 猎物 时 ，   Gazelle 的 角 却 插进 了 python 的 喉咙 。,"一条 python 成功抓到一只 gazelle, 但是它的喉咙被 gazelle 的角刺到了，因为它想吞下 prey。","One big python 成功 catch 一头小羚羊, but when it try to swallow 猎物, 不幸被小羚羊的角刺穿了。","一条 python succeeded in capturing 一只 gazelle, 但它的喉咙被 gazelle 的角刺穿了, 当它尝试吞下 prey.",一条 巨蟒 试图 吞食 一头 小 羚羊 ， 但 在 试图 吞食 的 时候 ， 不幸 被 小 羚羊 的 羚角 给 刺穿 了 。,"A python succeeded in 捕捉 a gazelle, but 结果是 its throat 被 gazelle's horn impaled when it tried to swallow the prey.",一条 巨蟒 成功 拿下 一头 小 羚羊， 但 在试图 吞食 猎物 时， 不幸 被 小 羚羊 的 羚角 给 刺穿 了。
This is an extremely rare picture took by the 62-year-old photographer Christo Brunette.,62 岁 的 摄影师 Christo   Brunette 拍摄 下 了 这 极为 罕见 的 画面 。,62-year-old photographer Christo Brunette capture dis rare shot.,这是 62 岁 摄影师 克里斯托 · 布鲁内 特 拍摄 的 极其 罕见 的 照片 。,这个是一个非常 rare 的照片， 是62岁摄影师 Christo Brunette 拍的。,62岁 的 photographer Christo Brunette 拍到 这个 super rare 的 画面。,"这张 picture 是 extremely rare, 是由 62-year-old photographer Christo Brunette took 的。",62 岁 的 摄影师 Christo 拍摄 下 了 这 极为 罕见 的 画面。,This is 一个非常 rare 的 picture 拍摄 by 62岁 photographer Christo Brunette.,62 岁的摄影师 Christo Brunette 拍摄了这极为罕见的画面。
