id,text,src,tgt,human_accuracy,human_fluency,human_code-mixedness
7b06b76f-25af-40ab-bd24-ad93db61b864,"""Ah beng, don't look at now river face and bridge face's difference got 4 meter plus, mountain flood come down time, river water all overflow bridge face la!""","""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,3,2,1
6231c33b-8861-478f-9679-10b81c1d0907,"Even lor, river and bridge got more than four-meter drop, but water still can flow over bridge during flash flood lah.","""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,3,3,1
a841cb8a-6152-44f1-9c5e-bdc32138ce3a,即使河流和桥之间有超过四米的落差，遇到 flash floods 的时候，水还是会流过桥。,"""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,3,3,2
fe519cfc-a259-48bd-b689-d58fc5865a24,"“ Don’t look at now the river surface and bridge surface drop 有 4 米 多, when the mountain flood come, the river water 都 漫过桥面了。”","""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,3,2,3
8f402355-a0c7-44a6-b2d3-be46a6394afc,"""Ah, don't mind leh, now river surface and bridge surface got 4 meters plus difference, but when mountain flood come down, river water still overflow bridge surface la!""","""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,2,2,1
5d00f686-64cd-4192-a93d-d4405a684b15,"Although got more than four-metre drop between river and bridge, water still leh overflow bridge during flash floods lah!","""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,3,2,1
ad141491-9c8d-4032-af09-bac9ccccc411,"""Even if 河流和桥之间有超过四米的落差, 在暴雨时水还是会流过桥.""","""Even though there is a more than four-meter drop between the river and the bridge, water will flow over the bridge in the case of flash floods.""",“ 别看 现在 河面 和 桥面 的 落差 有 4 米 多 ， 山洪 下来 的 时候 ， 河水 都 漫过 桥面 了 。 ”,3,3,3
8ae38357-bc21-4639-be17-65a4926a252f,"“Public transport 一般 保养 的 都 比较 勤, 车况 也 比较 好, 如果 价格 合适的话 想先 买辆 二手车 过渡 一下。”","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",2,3,2
8c5ee60a-44fb-43a1-b533-962f83f36b0e,"""Governmental cars, 通常都是 in active maintenance 和 in good condition. 如果价格合适, 我想买一辆 second-hand car 来将就 it.""","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",3,2,3
bbef8362-8b33-4a19-a5f0-335f107e4b2c,"政府车辆大多数时候都在 active maintenance state， condition okay lah。如果 price suitable, I also want buy second-hand car use lor.","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",2,3,3
7c08bc7c-3c5f-4f77-96d2-badd2ecca8a7,"Governmental cars, leh, usually got active maintenance and condition okay. If price suitable, I wanna buy second-hand cars, make do with it, okay!","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",3,3,1
416baa32-b251-40fa-9267-0d52cc19b280,政府的车，通常都在 active maintenance 而且 condition 也很好。如果价钱合适的话，我想买一辆二手车来将就用。,"""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",3,3,2
68be43a6-2a08-4fd2-b5bb-b298aba8593d,"“Bus 通常 保养 比较勤, 车况 也比较好, 如果 价钱 合适的话 想先 买辆 二手车 来 过渡 一下。”","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",2,3,2
35bfb1d7-b310-4aa6-b7c1-39ab58ddbf01,"“ 公车 一般 都 保养 比较 勤 , 如果 价格 合适 的话 想 先 买辆 二手车 过渡 一下 。 ”","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",3,3,1
cb8d1aca-23aa-4fd4-b761-1070dc59efd6,"“ Ah, public buses 一般 la, maintain quite 勤, condition also quite 好, price suitable leh, so want先 buy second-hand car first, pass some time la, car condition also quite 好 leh! ”","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",2,3,3
6840ceac-101d-482d-83ff-2e2eae42f67f,"Public transport lor generally 保养 leh, leh most people quite busy, car condition also quite good, price suitable leh, so wanna buy a used car for a while 公车一般保养的都比较勤，车况也比较好，价格合适的话想先买辆二手车过渡一下。","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",1,2,2
d3951c59-e157-4ff4-b605-525de4ca412f,"""Public bus leh, generally speaking, maintenance quite regular, condition also quite good, price okay lor, if suitable, wanna buy used car first, transition a bit.""","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",2,2,1
375423eb-6c82-45a7-b28d-baa94320792e,"""Governmental 的 cars, 通常都在 active maintenance, condition 也不错。如果价格合适，我想买一辆二手车来凑合一下。""","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",3,3,3
61d8cd93-d18f-4f24-a702-1d9ca6eca6d3,"Governmental lor, most times got active maintenance and good condition leh. If price suitable, I want buy second-hand car lah, make do with it kan.","""Governmental cars, in most cases, are in active maintenance and in a good condition. If the price is suitable, I'd like to purchase a second-hand car to make do with it.""","“ 公车 一般 保养 的 都 比较 勤 , 车况 也 比较 好 , 价格 合适 的话 想先 买辆 二手车 过渡 一下 。 ”",2,3,1
b4c365da-44b6-47b2-b471-e3a2134d2f6b,"Deyan说 ""Ah want referendum leh, but Ah no protest lah, security reason ah.""","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,2,1,2
3f7da851-a3ad-43c8-bf5c-1fd98a4a06f0,"""Deyan说，我想要一个公投，但出于安全原因，我不会去抗议。""","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,3,3,1
9595112a-2d51-48ac-8b13-093f9060ffb0,"Lah, Ah Yong say: ""I hope to ballot, but leh, for safety sake, I won't protest, you know?""","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,2,2,1
eb125246-c8f8-42e7-918c-4732b0a8adf7,"Deyan say ""Ah, I want referendum lah, but I no protest lor, security reasons leh.""","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,2,1,1
b8c77960-a306-48ad-9c3a-baa4d5bb1746,"""Deyan说, '我想要公投, 可是为了安全我不会去抗议.'""","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,3,3,1
946be322-858d-4c1a-8075-122938f641d5,德扬 表示 : “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议。”,"""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,3,3,1
e0591d71-3103-4f0b-85c6-89908c22b9b4,"""I lor referendum, but I no protest lor security reason,"" say Deyan.","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,2,1,1
e926318a-59fb-4cf5-8cb5-3abb13296320,德扬 表示 ： “ 我 希望 进行 公民投票 ，但是 为了 安全 起见 我 不会 进行 抗议。”,"""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,3,3,1
aa94e048-17f5-4514-83f7-c7162e88c885,"""I want 一个 referendum, but 我 won't protest for security reasons,"" said Deyan.","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,3,3,2
de3681cb-3391-466f-9a62-b5df46a78f05,"Derek say lor, ""I hope do referendum, but for safety sake, I no go protest lah.""","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,2,3,1
e5b011f1-d843-415a-942d-ee10e304038c,"德扬 say: “I 希望 to do 公民投票, but 为了安全, I 不会去 抗议。”","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,3,3,3
1c8cad5e-6187-47f0-a76a-079f20c344de,"Lah, Ah De yang say lor： “ Ah, I hope can go for referendum, but for safety sake, I no go protest leh.”","""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,1,1,1
d2b9b38c-fb96-4ea1-9f3a-2f8f405ca2f3,"After dat, dis Welsh swimmer say, ""I rather dis be one clean fight.""","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,2,3,1
d1e3cae8-14f0-4d6a-9e91-8ed09aa417ba,"After the event, this 20-year-old swimmer from Wales 表示: “I rather this be a 完全干净的比赛.”","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,3,3,3
b677fbf1-7970-4855-9334-e90eac7d9b1b,事后这位来自威尔士的20岁游泳选手表示：“我宁愿这是一个完全干净的比赛。”,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,3,3,1
722179e4-91ae-49a0-a751-acf115fc2940,"After that, dis 20-year-old swimmer from Wales say, ""I rather dis be one clean fight lah!""","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,3,3,1
fd9a03a7-467b-4aa3-87f0-64bf04852fc0,"This Wales boy 20 years old swimmer say ""Ah, I rather dis one very clean ah!""","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,1,1,1
7417bdce-6103-4fd1-ae05-dc0336ddb708,I would've prefer leh Games super clean leh.,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,1,1,1
4b8c93e2-8e9e-4b25-a47b-ba74a3d73fd8,"事后, this 20-year-old swimmer from 威尔士 said: ""I rather this be a 完全 干净 的 比赛.""","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,3,3,2
6fea383f-a11f-4d77-bf11-ff113a431d52,"“我 would’ve preferred 如果是一个完全 clean 的 Games,” 这位 20-year-old Welsh swimmer 之后说。","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,2,2,3
8e801076-cda1-4637-a0d9-081ae1e3e873,"""我本来希望这次 Games 完全干净,"" 这位20岁的威尔士游泳选手事后说。","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,3,3,2
149bd3b3-e9d1-477e-87ce-269012b6811d,"我想 lar Games super clean lor, 20岁 Wales swimmer say so after ah.","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,3,1,3
ef1c47cf-e098-4fca-9d4e-c866f97df8a4,"I would've preferred ""我"" Wales 20-year-old swimmer say after Games so clean ah.","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,1,1,1
b19b9f8c-4c75-4429-b7e0-beef5506a4f5,"""我比较希望这次比赛是一个完全干净的 Games,"" 这位20岁的威尔士游泳选手事后说。","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,3,3,1
b594f527-2d5e-466e-8eda-0f70148caeb4,"Kiasu stock investor 骑马 say, ""I no got confidence in market above 3000 points, still scared of big expansion and new listings lah.""","""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,1,3,2
35b7e762-fadc-40cf-80da-0ce27112286c,"""我 less confident in the stock market 超过 3,000 points, and feel jittery 关于 new share issue 的扩展,"" elder stock investor Mr Chen 告诉 journalists of Wuhan Evening News.","""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,3,2,3
6b3ab3d6-4c8e-4685-9441-3ce1d1749a43,"Stock market ah, Lao Chen say to Wuhan Evening News reporter, ""I no confident in leh, above 3000 points, still scare lor, worried about big expansion, new shares leh, still scared leh.""","""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,1,1,1
102ced42-eb0b-4200-905a-695fcbe38661,股民老陈对武汉晚报记者说：“I no confidence 对 3000 点 以上的行情，关于大扩容发新股，我 still a bit scared lah。”,"""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,3,2,3
33d2d3cc-bee0-4911-b54b-edb0578813ef,"我在3,000点以上的股市不自信，新股发行扩大让我很紧张，老股民陈先生对武汉晚报记者说。","""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,3,3,1
84df138b-756a-40f1-b346-3b12ef06f232,股民 老 陈对武汉晚报记者说：“我对3000点之上的行情信心不足，对于大扩容发新股还是怕怕的。”,"""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,3,3,1
60c768c3-1283-4937-8fe5-529e67b76a93,"""我对股票市场在3000点以上的 confidence 变得比较低，觉得新股发行的扩张让我有点 jittery,"" 老股民陈先生对武汉晚报的记者说。","""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,3,3,3
a43a0dcc-2b46-4c20-9b88-0d974aae886b,"Ah Beng leh, above 3,000 points, I no confident lor, feel kiasu new share issue expand, leh!","""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,1,1,1
1378b527-dd47-4315-ac0b-751c1d5999d8,"Stock ah, Lao Chen tell Wuhan late news reporter, ""Me no confidence leh, above 3000 points leh, and big expansion, new stock leh, still scared leh.""","""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,2,1,1
5134e336-0ada-4806-89e6-c5790c387787,股民老陈对武汉晚报记者说：“我对3000点之上的行情信心不足，对于大扩容发新股还是怕怕的。”,"""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,3,3,1
96b81ff0-e037-4e51-baeb-f6af85cde87b,"""I'm"" ah,股市 above 3,000 points,我 feel jittery about new share issue expansion,老股民陈先生 tell Wuhan Evening News journalists.","""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,2,2,2
cc575fe5-3013-41b9-9b30-a59e381d2d91,"“我对股市超过 3,000 点的信心比较低，觉得新股发行扩张让我很 jittery,” 老股民陈先生对武汉晚报的记者说。","""I'm less confident in the stock market above 3,000 points, and feel jittery about the expansion of new share issue"", elder stock investor Mr Chen told journalists of Wuhan Evening News.",股民 老 陈对 武汉 晚报 记者 说 ： “ 我 对 3000 点 之上 的 行情 信心 不足 ， 对于 大 扩容 发 新股 还是 怕怕 的 。 ”,3,3,3
a3638af9-e238-4c39-a254-9c5efec7d866,"City leh, residences in cities leh, Jining future leh, everywhere got residences, school districts leh, old idea break leh!","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,2,1,1
b2752ad3-ffa4-4795-97ef-72038f34e9c4,"“ In the future, 济宁 的 居住区 会 遍布 城市 的 四周， 与 以往 的 城市 居住区 相对 集中 相比， 而 传统 的 学区 概念 也 将 被 打破。”","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,3,2,1
dbb6bfbb-86a2-4d50-9926-7221a421e439,"""In contrast with 相对 的 concentration 在城市, Jining 的住宅 未来 预计 会 located 在城市四周, 而 传统 的 school 区域观念 会被打破。""","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,3,2,3
09490e46-f231-4a9d-91cb-ce164427a9e5,"Lah, compare with old days 的 city living area, future Jinjing living area go spread out around city, kpkb traditional school zone concept also break down, leh!","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,2,3,1
984b9c1c-088d-4137-8689-f01c1bc2ce13,跟城市的住宅集中相比，未来济宁的住宅预计会遍布整个城市，传统的学区观念会被打破。,"""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,3,3,1
d9cc69d4-c6c1-42ab-9727-de47bb8e227a,"City lor, compare with cities leh, Jining's residence future leh, scattered everywhere, traditional school district idea break down, expected leh, not like before, concentration of residence leh, ""in"" city, contrast leh, ""are"" scattered everywhere, about school leh, traditional leh, relative leh, ""in"" city, and leh, expected leh, break down leh.","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,1,1,1
3d437fef-61ad-4aca-b4f4-f4d22301f86d,"City leh, Jining future leh, residences scatter all around, traditional idea of school districts lor, will be broken ""in"" leh, ah!","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,2,1,1
815a284c-2aee-4c36-a8ef-0ed7e1323d72,"""Compared to以前的城市居住区那么集中，未来济宁的居住区会分布在城市的四周，传统的学区概念也会被打破.""","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,3,3,3
febec750-6536-49e4-a5f8-6f8af4c17eec,"“ In the future, 济宁 的 居住区 将遍布城市的四周, 而 传统的 学区 概念 也 将 被 打破。”","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,2,3,1
3ebb45a6-b90c-49c4-b06b-c68fc200ac07,"“Wah, compare to before, city living area very cluster leh. Next time, Ji'ning's living area gonna spread all over the city, and traditional school district concept also gonna be kaput leh.”","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,2,3,1
79d41129-667d-49e6-843a-e2b18382fcbc,"跟传统的 idea 说，未来 Jining 的 residences 会分布在城市各个地方，school districts 的概念 will 被 broken.""","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,2,2,3
bf0f5815-ccd8-4681-8277-6367e7090376,"""Ah, lor, future Jining's HDB gonna spread out all over da city, leh, and da traditional concept of school zones gonna be torn apart, ya know?""","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,2,3,1
