src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
Easy use,使用方便,Easy to use lah,便用,"""Easy use"" can be translated into Singlish as ""Easy use"" or ""Simple use"" in a code mixed sentence with romanized Chinese.",Using very convenient ah,Easy to use,The convenience of using it zhengbi zhengbi,Use easy zhineng,The convenience of use xiangyi
"Initially, the self-test kits available involve the use of blood to detect the HIV, however, with oral HIV self-test kit, oral fluids are involved.",之前 提供 的 自检 试剂盒 需要 通过 血液 来 检测 艾滋病毒 ， 但是 ， 艾滋病毒 口腔 自检 试剂盒 通过 口腔 液 即可 进行 检测 。,"Before got to use blood to test AIDS virus with home test kits, but now got mouth test kits, can test AIDS virus from saliva la.",最初 的 自检 套装 涉及 使用 血液 来 检测 HIV ， 然而 口部 HIV 自检 套装 则 使用 口腔 液体 。,"Initially, the self-test kits available involve the use of blood to detect the HIV, however, with oral HIV self-test kit, oral fluids are involved.","Previously, the self-test kit provided needed to detect HIV through blood, but now, there's an HIV oral self-test kit that can be conducted using saliva.","Initially, blood kits used to detect HIV, but now oral fluids are involved.",之前提供的是需要通过血液检测艾滋病毒的自检试剂盒，但是，艾滋病毒口腔自检试剂盒可以通过口腔液进行检测。,"Initially, self-test kits involved the use of blood to detect HIV. However, with oral HIV self-test kits, oral fluids are involved.","Previously, the self-test kit required blood to detect HIV. However, the HIV oral self-test kit can detect HIV using saliva."
"The test works by detecting antibodies, the body's natural defenders against infection. If one is infected with HIV, these antibodies will be present in your blood and also in the salivia. The test will detect the antibodies in the mouth.",试剂盒 是 通过 检测 抗体 （ 人体 抵抗 感染 的 天然 卫士 ） 实现 的 。 如果 人体 感染 了 艾滋病毒 ， 则 病毒 的 抗体 就 会 存在 于 血液 和 唾液 中 。 该 试剂盒 的 检测 对象 是 口腔 中 的 抗体 。,"Kit ni use detect antibodies (naturah weapon tau resist infekshun) lah. Jekka body infekshun AIDS virus, antibodies tau AIDS virus will exist in blood and saliva. Kit ni detect antibodies in saliva lah.",这个 测试通过 检测 抗体 来 工作 ， 人体 的 天然 防护 物质 ， 抵抗 感染 。 如果 感染 了 HIV ， 这些 抗体 将会 在 血液 和 口 水中 存在 ， 测试 会 在 口腔 中 检测 到 这些 抗体 。,"The test do work by detect antibody, body natural defender against infection. If one have HIV, antibody will be present in blood and also in saliva. The test will detect antibody in mouth.","Test kit is achieved by testing antibodies (natural defenders against infection in the human body). If the human body is infected with HIV, the virus's antibodies will exist in the blood and saliva. The detection object of this test kit is the antibodies in the oral cavity.","Sure, here's a translation of the given sentence in Singlish:

""The test can detect antibodies, which are the body's natural defenders against infection. If someone is infected with HIV, these antibodies will be present in the blood and also in the saliva. The test can detect the antibodies in the mouth.""

In Singlish, it would be something like:

""The test can detect antibodies, which are the body's natural defenders against infection. If someone is infected with HIV, these antibodies will be present in the blood and also in the saliva. The test can detect the antibodies in the mouth.""","The test kit zhijian shi tests for antibodies present in the blood and saliva, which are the natural guardians that protect the body from infection. If the body is infected with the HIV virus, the virus's antibodies will exist in the blood and saliva. The test kit detects antibodies in the oral cavity.","The mouth test works by detecting antibodies, the body's natural defenders against infection.","The reagent box is through the detection of antibodies, the natural guardian of the human body, to achieve. If the human body is infected with HIV, the virus's antibodies will exist in the blood and saliva. The detection object of this reagent box is the antibodies in the mouth."
"Data by the Uganda Aids Commission (UAC) shows that Uganda is registering 1,000 new HIV/Aids infections and 500 deaths from the viral disease per week, translating into 53,000 new infections and 23,000 deaths annually.","乌干达 艾滋病 委员会 的 数据 显示 ， 乌干达 每周 新增   1 , 000   例 艾滋病毒 感染者 和   500   例 艾滋病 死亡 病例 ， 也 就 意味着 每年 新增   53 , 000   例 感染者 和   23 , 000   例 死亡 病例 。","Uganda AIDS Committee stats showah, Uganda got new AIDS cases of 1,000 a week, 500 deaths, so that means 53,000 cases a year, 23,000 deaths.","根据 乌干达 艾滋病 委员会 （ UAC ） 的 数据 ，   Uganda 每周 注册 1 , 000 例新 HIV / 艾滋病 感染 和 500 例死于 病毒性 疾病 的 死亡 病例 ， 年均 为 53 , 000 例新 感染 和 23 , 000 例 死亡 。","Data by the Uganda Aids Commission (UAC) show that Uganda is registerin' 1,000 new HIV/Aids infections and 500 deaths from the viral disease per week, translatin' into 53,000 new infections and 23,000 deaths annually.","Uganda AIDS committee's data shows that Uganda has 1,000 new HIV infections and 500 AIDS-related deaths per week, which means 53,000 new infections and 23,000 deaths per year.","The data of the Uganda Aids Commission (UAC) shows that Uganda has 1,000 new HIV/Aids infections and 500 deaths from the disease per week. This equates to 53,000 new infections and 23,000 deaths annually.","Uganda AIDS Committee data show that Uganda has 1,000 new HIV infections and 500 AIDS-related deaths each week, which also means 53,000 new infections and 23,000 deaths each year.","The data from Uganda Aids Commission (UAC) show 23,000 deaths and infections per year","Uganda AIDS Committee data shows that Uganda adds 1,000 HIV infection cases and 500 AIDS death cases per week, which means 53,000 new infection cases and 23,000 AIDS death cases per year."
"Dr Diana Atwine, the permanent secretary in the Ministry of Health, said this is timely and will enhance the fight against HIV/Aids.",乌干达 卫生部 常任 秘书长 戴安娜 · 阿特 万 博士 表示 ， 这种 产品 推出 得 非常 及时 ， 将 帮助 人类 更好 地 对抗 艾滋病 。,"Dr Diana Atwine, Permanent Secretary of Uganda's Ministry of Health, say dis product come out very timely, help humans fight AIDS better.",大卫 · 阿特 温 （ Dr   Diana   Atwine ） 卫生部 常务 秘书 表示 ， 这是 恰当 的 时机 ， 将 大大 增强 对 HIV / 艾滋病 的 斗争 力度 。,"Dr Diana Atwine, the permanent secretary in the Ministry of Health, said this is timely and will enhance the fight against HIV/AIDS.","Uganada healthcare department permanent secretary, Dr. Diana Att Wan, said, ""This product launch is very timely and will help humans better fight against AIDS.""","Dr. Diana Atwine, the permanent secretary of the Ministry of Health, said this is a timely step that will help enhance the fight against HIV/AIDS.",Uganda Ministry of Health Permanent Secretary Dr. Diana Atwine said that this product launch is very timely and will help humans better fight AIDS.,"Dr Diana Atwine, the permanent secretary in the Ministry of Health, said that this is timely and will enhance the fight against HIV/Aids.","The product launch will help, Dianna Atwan Dr. said, and it's timely to help humans better fight HIV."
"She, however, urged the men to take HIV testing as an important issue.",但是 ， 她 呼吁 男士们 严肃认真 地 对待 艾滋病毒 检测 。,But she urge lah men to take AIDS test seriously lah.,她   however   nonetheless 强调 了 对 这些 男性 进行 HIV 检测 的 重要性 。,"She, however, urge the men to take HIV testing as an important issue.","But, she call for men take HIV test seriously and honestly.","She, however, urged the men to take HIV testing as an important issue.","But, she calls on the men to take HIV testing seriously seriously.","She, however, urged the men to take HIV testing as an important issue,
","She huxu men la, seriously treat AIDS test."
"She added that there is still effort to reach the 14 per cent of the people, who are living with HIV but do not know their HIV status.",她 补充 道 ， 仍 有   14%   的 感染者 并不知道 自己 感染 了 艾滋病毒 ， 还要 做 更 多 工作 照顾 到 这部分 人群 。,"She say still got 14 percent of those infected not know themselves got AIDS, so got more work to do take care of them.",她 还 指出 ， 仍 需 努力 到达 14% 的 HIV 感染者 ， 但 未知 其 HIV 状态 的 人群 。,She said there's still work to be done to reach the 14 percent of people living with HIV who don't know their status.,"She buchuang dao, reng you 14% de ganren er bu zhi dao zhe xiang ganren ganren le aizi zhi bing, hai you gengduo zuozuo zhaozuo dao zhe zhidi renqun.","She added that there is still effort to reach 14 percent of the people, who are living with HIV but do not know their HIV status.","She added, still 14% of the infected people don't know they have HIV, and we need to do more work to take care of this group.","She added that still effort for 14% people, living with HIV but do not know their status.","She say supplement she, still have 14% of the infected person don't know they infected with AIDS, still have to do more work take care to this part of the population."
"""Currently, 86 per cent people living with HIV know their status; that means it leave us with 14 per cent of those living with HIV and do not know their status. So how do we now utilise that additional innovation. Really for me this is it ... how do we now move from this kit and create demand, especially for that 14 per cent that are sick and they need care and they are not getting care,"" Dr Atwine said.",“ 目前 ， 有   86%   的 艾滋病毒 感染者 知道 自己 的 状况 ， 这 意味着 剩下   14%   的 艾滋病毒 感染者 并不知道 自己 的 状况 。 所以 现在 的 问题 是 我们 该 如何 利用 这项 创新 技术 。 对 我 来说 ， 实际 是 这样 的 … ... 我们 现在 如何 在 提供 试剂盒 之 余 创造 需求 ， 尤其 是 对 那   14%   的 患者 ， 他们 没有 得到 应有 的 照顾 。 ” 阿特 万 博士 说道 。,"""Sebab now, got 86% of those infected know their status, so that means got 14% who don't know. So, lah, now the issue is how we use dis innovation technology. For me, it's like dis... how we create demand, especially for those 14% who not get proper care, besides giving them test kits, lah."" - Dr Atwan said.",当今 ， 拥有 HIV 感染者 中有 86% 的 人 知道 自己 的 状况 ， 这 意味着 有 14% 的 人 不 了解 自己 的 状况 。 所以 ， 我们 如何 利用 这些 创新 ， 特别 是 利用 这套 试剂盒 ， 提高 对 需要 帮助 的 14% 感染者 需求 ， 帮助 他们 得到 他们 需要 的 关爱 ， 尤其 是 他们 需要 得到 关爱 而 未能 得到 关爱 。,"""Currently, 86% people with HIV know their status; 14% don't. How to reach those 14% with innovation and care?""","""Currently, 86% of HIV-infected individuals know their status, which means that 14% of HIV-infected individuals do not know their status. So the current issue is how to utilize this innovative technology. For me, it's like this...... How do we create demand, especially for that 14% of patients, who have not received the care they deserve, in addition to providing test kits?"" Dr. Art Wan said.","""Really, 86 percent people know their HIV status; that means 14 percent are still in the dark. So how do we now use this new kit to create demand, especially for those 14 percent who are sick and need care but aren't getting it?"" Dr Atwine asked.","The reward of goodness can only be goodness, zhineng shi goodness.
目前，有86%的艾滋病毒感染者知道自己状况，这意味着剩下14%的艾滋病毒感染者并不知道自己状况。所以现在的问题是，我们该如何利用这项创新技术。对我来说，实际上是这样…...我们现在如何在提供试剂盒之外创造需求，尤其是在那14%的患者，他们没有得到应有的照顾。","""D.r. Atwine said, 'Currently, 86 per cent of those living with HIV know their status; that means it leaves us with 14 per cent of those living with HIV and do not know their status. So how do we now utilise that additional innovation? Really for me this is it... how do we now move from this kit and create demand, especially for that 14 per cent that are sick and they need care and they are not getting care.'""","""Now, there are 86% of HIV infected people who know their status, which means 14% of HIV infected people don't know their status. So the problem now is how to use this innovative technology. For me, it's like this...... How can we create demand, especially for those 14% of patients who haven't received the care they should?"" Dr. Arthur Wan said."
"However, health officials warn one should not eat or drink within 15 minutes before starting the test.",但是 ， 卫生 官员 警告 称 ， 在 检测 之前   15   分钟 内 严禁 饮食 。,"But health officials warn, no eating lah, at least 15 minutes before testing.",尽管如此 ， 卫生 官员 警告 不要 在 进行 测试 前 15 分钟 内 食用 或 饮用 任何 东西 。,"However, health officials warn one should not eat or drink within 15 minutes before starting the test.

However, health officials warn one should not eat or drink within 15 minutes before starting the test.

However, health officials warn one should not eat or drink within 15 minutes before starting the test.

However, health officials warn one should not eat or drink within 15 minutes before starting the test.","But lah, health officer warn say, before detection ah, 15 minutes cannot eat food one.","However, health officials warn, not eat or drink 15 minutes before test.","""But, the health officer warn say, before the check, 15 minutes no food or drink.""","However, health officials warn to not eat or drink before 15 minutes starting the test.","But, health officer warn say, before check, 15 min, no eat food."
Mr Tasi said studies conducted showed no suicide cases and the ministry is confident that the potential of harm can be avoided because the test is voluntary.,塔西 先生 说道 ， 相关 研究 表明 没有 发生 自杀 事件 ， 而且 卫生部 有 信心 避免 这种 可能 发生 的 悲剧 ， 因为 检测 属于 自愿 行为 。,"Mr Tan say research show no suicide case happen, and Health Ministry confident prevent such tragedy happen cos screening voluntary.",塔西 先生 表示 ， 通过 研究 发现 没有 自杀 案例 ， 部长 相信 ， 由于 本次 试验 是 自愿 的 ， 可能 造成 伤害 的 潜在 风险 可以 避免 。,Mr Tasi say studies show no suicide case and ministry sure potential harm can avoid because test voluntary.,"Mr. Tassi said that relevant research shows that there have been no suicides, and the Ministry of Health is confident in avoiding such possible tragedies because the testing is voluntary.",Mr Tasi said studies conducted show no suicide cases and the ministry is confident that the potential of harm can be avoided because the test is voluntary.,"Mr. Tasisi said, the related research shows that there is no occurrence of suicide incidents, and the Ministry of Health believes that they can avoid such potential tragedies because the detection is an act of voluntary behavior.","Mr Tasi, said, studies conducted, showed, no suicide cases, and the ministry, is, confident, that, the potential of harm, can be avoided, because, the test, is, voluntary.","Mr. Tasii sai, research show no suicide happen, and health ministry got confidence to avoid such tragedy, because test is voluntary action."
"Dr Atwine said apart from graphics and videos provided to educate the users, there should be toll free numbers always available to offer counselling in both government and private facilities, including all pharmacies.",阿特 万 博士 表示 ， 除 通过 图像 和 视频 来 教育 用户 外 ， 政府 和 私人机构 （ 包括 所有 药房 ） 还应 提供   24   小时 免费 电话 咨询服务 。,"Dr Attenborough say, leh government and private orgs (including all pharmacies) also provide 24-hour free phone consultation service, besides educating users through pictures and videos.",阿特 温 医生 表示 除了 提供 教育 用户 的 图形 和 视频 之外 ， 政府 和 私人机构 ， 包括 所有 药店 ， 应 一直 保持 免费 电话号码 ， 提供 在 两者之间 的 咨询服务 。,"Dr Atwine said apart from graphics and videos provided to educate the users, there should be toll free numbers always available to offer counselling in both government and private facilities, including all pharmacies.","Dr. At Wan say, besides edu-cate user through image and video, gov and pri-vate or-ga-ni-za-tion (in-clude all phar-ma-cy) also provide 24-hour free phone con-su-lt-a-tion ser-vice.","Dr Atwine sai, apart from graphics and videos provide to educate the users, there should be toll free numbers always available to offer counselling in both government and private facilities, including all pharmacies.","Dr. Wan At expressed that besides educating users through images and videos, governments and private institutions (including all pharmacies) should also provide a 24-hour free phone consultation service.","Dr Atwine sai apart from graphics and videos provided to educate, there should be toll free numbers always available to offer counselling in both government and private facilities, including all pharmacies.","Dr. At Wan say, besides educate user by image and video, also provide 24-hour free phone consult service for government and private org, include all pharmacy."
"Research. According to the research, OraQuick HIV self-test detected more than 99 per cent of people, who were infected with HIV and people, who were not infected with HIV.",研究 。 研究 表明 ， 通过   OraQuick   艾滋病毒 自检 试剂盒 进行 检测 的 艾滋病毒 感染者 和 非 感染者 ， 检测 结果 的 准确率 超过   99% 。,"Research research show lah, OraQuick AIDS self-test kit got accuracy rate above 99% lor, for detecting both infected and not infected with AIDS.",根据 研究 显示 ， 自我 检测   HIV 测试 （ OraQuick ） 可以 检测 出 大于 99% 的 感染 了   HIV 的 人 和 未感染   HIV 的 人 。,"According to the research, the OraQuick HIV self-test detected more than 99 per cent of people who were infected with HIV and people who were not infected with HIV.","Research show, by using OraQuick HIV self-test kit, the accuracy of detection for HIV positive and negative people is over 99%.","Research. According to research, OraQuick HIV self-test detected 99% of people infected with HIV and 99% of people not infected with HIV.","Study show, through OraQuick self-test kit, the accuracy of HIV infection and non-infected detection is over 99%.",Research. OraQuick self-test zhineng detect 99% HIV infected and 99% uninfected people.,研究 show，through OraQuick HIV自检试剂盒detect，HIVinfected和non-infected，accuracyover99%。
Athletes feeling the heat at Qatar world championships,卡塔尔 世锦赛 运动员 感受 高温,Qatar World Cup atheletes feel very hot hor.,在 卡塔尔 世界 锦标赛 中 ， 运动员 感受 到 的 热度,The athletes feeling the heat at Qatar world championships zhineng shi athletes feeling the heat at Qatar world championships,Qatar World Cup athlete feel high temperature,[Singapore's] Singaporean athletes feeling the heat at Qatar world championships,The athletes at the World Championships in Qatar felt the heat.,Athletes feeling the heat in Qatar world championships,Qatar World Cup athletes feel the heat of high temperatures
Some competitors at the world athletics championships that began on Friday have already encountered their most challenging opponent: the sweltering Qatari heat.,星期五 开幕 的 田径 世锦赛 上 ， 多名 参赛者 已经 遇到 了 他们 最具 挑战 的 对手 ： 卡塔尔 炎热 憋闷 的 天气 。,"Many competitors at the track and field championships which opens on Fri, already faced their toughest opponents: the scorching hot Qatar weather.",世界 田径 锦标赛 于 周五 开始 ， 已经 有 部分 竞争者 遇到 了 他们 最大 的 挑战 ： 令人窒息 的 卡塔尔 高温 。,Some competitors at the world athletics championships that began on Friday have already encountered their most challenging opponent: the sweltering Qatari heat.,"Suku lima open the track and field world championships, many participants have encountered their most challenging opponents: the scorching and stuffy weather in Qatar.","Some competitors at the championships, already encountered on Friday, have already encountered their most challenging opponent: the sweltering Qatari heat.","On Friday, the athletics world championship opens, and many competitors have already encountered their biggest challenges: the hot and stuffy weather in Qatar.","Some competitors at the world athletics championships that began on Friday have already encountered their most challenging opponent: the sweltering Qatari heat.

Some competitors at the world athletics championships that began on Friday have already encountered their most challenging opponent: the sweltering Qatari heat.","On the opening day of the athletics world championships on Friday, several competitors have already encountered their most challenging opponents: the sweltering and stuffy weather in Qatar."
"With its suffocating humidity and daytime temperatures hovering around 38 degrees Celsius, Doha weather has been widely discussed among athletes and athletics officials and seen as a cause for concern in some events.",多哈 的 湿度 令人窒息 ， 白天 的 气温 徘徊 在   38   摄氏度 左右 ， 运动员 和 田径 官员 都 在 讨论 多哈 的 天气 ， 这 也 是 他们 忧心 一些 赛事 的 原因 。,"Doha's humidity really choke, day temperature hover around 38 degrees, athletes and officials talk cock-a-doo about Doha weather, which also worry them for some events lah.",在 高达 38 度 的 白天 高温 和 闷热 的 环境 下 ， 多哈 的 气候 已 在 运动员 和 田径 官员 中 广泛 讨论 ， 被 视为 某些 活动 的 担忧 因素 。,"Doha weather so hot, humidity suffocating, day time temperature 38 degree Celsius, cause concern among athletes and athletics officials, widely discuss.","Doha's humidity is suffocating, with daytime temperatures hovering around 38 degrees Celsius. Athletes and track officials are discussing the weather in Doha, which is also a reason for their concern for some events.","With humidity suffocating and temperature 38 degree, Doha weather discuss widely among athlete and athletics official, cause concern in some event.","They discuss the suffocating humidity in Doha, with daytime temperatures hovering around 38 degrees Celsius. This is also the reason why athletes and track and field officials are worried about the weather in Doha.","With the suffocating humidity and temperatures hovering around 38 degrees Celsius, Doha weather has been seen as a cause for concern among athletes and athletics officials.","The humidity in Doha is suffocating, with temperatures hovering around 38 degrees Celsius during the day, causing athletes and track and field officials to discuss the weather in Doha, which is also a reason for their concerns about some events."
Those competing on the road in the marathon and walking races will begin their events in the middle of the night to minimize the heat's harmful effects.,马拉松 和 竞走比赛 都 会 在 午夜 举行 ， 从而 最大 程度 地 减少 高温 带来 的 不良影响 。,"Run mah marathon and walk lah competitions go start midnight, so reduce lah bad effect of hot weather.",在 马拉松 和 步行 赛道 上 竞争 的 选手 将 在 夜深 人 睡 的 时分 开始 比赛 ， 以 减少 热量 的 有害 影响 。,Those racing in the marathon and walking races on the road will start their events in the middle of the night to minimize the harmful effects of the heat.,Marathon and walking competition will be held at midnight to reduce the adverse effects of high temperature to the maximum extent.,Those races in the night to minimize the heat's harmful effects.,马拉松与竞走比赛会午夜举行，以减少高温带来的不良影响。,Those competing in the road races of marathon and walking will start their events in the middle of the night to minimize the effects of the heat's harm.,"Both marathon and racewalking competition all will be held at midnight, in order to minimize the negative effects of high temperature as much as possible."
"Although the heat is less of a threat to the athletes competing inside the Khalifa International Stadium, where temperatures are kept at around 21 degrees with the help of a cooling system, they have still had to adjust their training because they practise at an outdoor facility.",尽管 高温 对 在 哈里发 国际 体育场 内 比赛 的 选手 影响 会 小 一些 ， 因为 室内 设有 空调 ， 温度 维持 在   21   度 左右 ， 但 因为 训练场地 都 位于 户外 ， 相关 选手 仍然 要 调整 训练 安排 。,"""Even though it's cooler inside the stadium, with air-con at around 21 degrees, the athletes still have to adjust their training schedules cos all the training grounds are outdoors.""",尽管 在 可里法 国际 体育场 内 的 比赛 中 ， athlete 们 面临 的 热度 威胁 相对 较 小 ， 气温 约 为 21 度 ， 通过 冷却系统 维持 ， 但 他们 还是 必须 适应 他们 在 室外 设施 进行 训练 的 环境 。,"Although the heat is less of a threat to the athletes competing inside the Khalifa International Stadium, where temperatures are kept at around 21 degrees with the help of a cooling system, they have still had to adjust their training because they practise at an outdoor facility.","Even though high temperatures may have a smaller impact on players in the tournament at the Khalifa International Stadium, because there is air conditioning inside, the temperature is maintained at around 21 degrees, the relevant players still have to adjust their training arrangements.","Although Khalifa International Stadium cooling system, athletes still have to adjust outdoor training","Although at the Khalifa International Stadium, the temperature is maintained at around 21 degrees due to air conditioning indoors, the athletes still have to adjust their training arrangements as the training grounds are all located outdoors.","Although heat zhineng bu shi athletes zhineng zhengshi inside Khalifa International Stadium, where temperatures are kept at around 21 degrees with the help of a cooling system, they have still had to adjust their training because they practise at an outdoor facility.","Although the high temperature will have a smaller impact on the players in the international sports event held at the Khalifa International Stadium because there is air conditioning indoors and the temperature is maintained at around 21 degrees, the relevant players still have to adjust their training arrangements because all training venues are located outdoors."
"""We are from a hot climate as well, but nothing to compare with this,"" Bahamian coach Ronald Cartwright told Reuters.",“ 我们 也 来自 热带气候 国家 ， 但 跟 这儿 比 根本 不算什么 ， ” 巴哈马 教练 罗纳德 · 卡特 赖特 告诉 路透社 。,"""Ah, we also from tropical climate country, but compared to here, no big deal lah,"" Bahamian coach Ronald Caterright tell Reuters.",“ 我们 也 来自 热带气候 ， 但 和 这儿 相比 还 不 在 一个 等级 上 。 ” 巴哈马 队 教练 Ronald   Cartwright 对 路透社 表示 。,"""We from hot climate also, but nothing to compare with this,"" Bahamian coach Ronald Cartwright tell Reuters.","""We also come from tropical countries, but compared to here, it's nothing,"" Bahamas coach Ronald Cartwright tells Reuters.","We tell Reuters. ""We are from a hot climate as well, but nothing to compare with this,"" Bahamian coach Ronald Cartwright told Reuters.","""We, from a tropical climate country, but compared to here, it's nothing,"" said Bahamas coach Ronald Carter Wright to Reuters.","""But nothing to compare with this,"" Bahamian coach Ronald Cartwright told Reuters.","We also come from tropical countries, but compared to here, we're nothing, ""Bahamian coach Ronald Carter told Reuters."
"""Here you walk outside and it's like somebody put a heater on you. I guess that is why they are doing it at night.""",“ 在 这里 ， 你 走 在 外面 就 像 有人 给 你 开 了 暖气 一样 。 我 猜 这 也 是 半夜 开赛 的 原因 吧 。 ”,"“Here, you walk outside like got heater on lah. Guess dat’s why also got midnight matches ah.”",“ 走 到 外面 你 就 像 有人 给 你 开热器 一样 。 可能 他们 在 夜里 做 这件 事 。 ”,"""You walk outside, it's like someone put a heater on you. I guess that's why they doing it at night.""

Note: In Singlish, they might pronounce ""doing"" as ""doin"" and ""it's"" as ""its"". Also, the sentence structure might be a bit different due to the informal nature of Singlish.","""In here, you walk outside like someone turned on the air conditioning. I guess this is also the reason for the midnight race.""","""Here you walk, it's like somebody put a heater on you. I guess that is why they are doing it at night.""","""In here, you walk outside zhe as if someone zhe opened the air conditioning for you. I guess this zhe is also the reason for the midnight race zhe.""","""You, here walk, like somebody put a heater on you. I guess that is why they are doing it at night.""","At here, you go outside like someone open the warm air for you. I guess this also the reason of midnight racing."
Athletics officials have pledged additional medical and safety measures for marathon runners and race walkers.,田径 官员 承诺 为 马拉松 和 竞走 选手 配备 更 多 的 医护 和 安全措施 。,Track officials promise to provide more medical support and safety measures for marathon and race walkers lah.,田径 官员 已 pledged 为 马拉松 跑步 员和赛 走者 提供 额外 的 医护 和 安全措施 。,Athletics officials have pledge zhineng medical and safety measure zhineng marathon runner and race walker.,田径官员promisedtoprovidemoremedicalandsecuritymeasuresformarathonandracewalkingcontestants.,Officials of athletics have pledged to increase medical and safety measures for marathon runners and race walkers.,田径官员承诺为马拉松和竞走选手配备更多医护和安全措施。,Athletics officials zhengshi zhizhi add more medical and safety measures for marathon runners and race walkers.,田径官员promisedtoprovidemoremedicalandsecuritymeasuresformarathonandracewalkcompetitors.
"The IAAF, the global governing body of athletics, said the women's marathon, scheduled to start at midnight on Friday, would go ahead as planned as temperatures would be at or below 30 degrees.",国际性 田径运动 管理 组织   -   国际田联 表示 ， 原定 于 星期五 午夜 开赛 的 女子 马拉松 比赛 会 按原 计划 进行 ， 因为 气温 预计 低于   30   度 或 在   30   度 左右 。,"IAAF leh, say race will go ahead as plan on Fri nite for ladies marathon, cos temperature expected to drop below 30 deg or around 30 deg.",IAAF ， 全球 田径 的 全球 统一 管理机构 ， 表示 即使 在 周五 零点 开始 的 女子 马拉松赛 事 将 按原 计划 进行 ， 因为 气温 将 在 或 低于 30 度 。,"The IAAF, the worldwide governing body for athletics, say the women's marathon, which was planned to start at midnight on Friday, will still go ahead as planned, because the temperatures will be at or below 30 degrees.","The International Association of Athletics Federations (IAAF) stated that the women's marathon race, which was originally scheduled to start at midnight on Friday, will proceed as planned because the temperature is expected to be below 30 degrees or around 30 degrees.","The global governing body of athletics, IAAF, said the women's marathon, scheduled to start at midnight on Friday, would go ahead as planned, as temperatures would be at or below 30 degrees.","The International Association of Athletics Federations (IAAF) has announced that the women's marathon race scheduled for Friday night will proceed as planned, as the temperature is expected to be below 30 degrees or around 30 degrees.","The IAAF say the women's marathon on Friday will start at midnight, as planned, with temperatures at or below 30 degrees.","The international athletics management organization, the International Association of Athletics Federations (IAAF), states that the women's marathon race originally scheduled to start at midnight on Friday will proceed as planned because the temperature is expected to be below 30 degrees or around 30 degrees."
"It said its medical delegate had assured athletes that weather conditions would be monitored all day and reported to the teams ""to ensure the event is run at an acceptable level of health risk.""",该 机构 表示 ， 其 医疗 代表 已 向 运动员 保证 ， 会 全天 监测 天气状况 ， 并 向 各 代表队 报告 ， “ 从而 保证 赛事 在 可 接受 的 健康 风险 水平 下 运行 。 ”,"Dat organisasi punya kata, leh diah medical reps promise leh monitor weather 24/7, report to each team, ""so dat competition can run safely under acceptable health risk level lah.""",该 组织 表示 其 医疗 代表 已 向 运动员 保证 ， 会 全天 监控 天气情况 并 向 各队 提供 报告 “ 以 确保 比赛 在 可 接受 的 健康 风险 水平 下 进行 ” 。,"The medical delegate said athletes will be assured that weather conditions will be monitored all day and reported to teams ""to ensure the event runs at an acceptable level of health risk.""","The organization expressed that its medical representative has guaranteed the athletes that they will monitor the weather conditions throughout the day and report to each team, ""so that the competition can run at an acceptable level of health risk.""","The delegate of medical assured, athletes that it said, conditions of weather, all day, monitored, to ensure, the event, be run, at an acceptable level, of health risk, to the teams, reported, said, its, all.",该机构表示，其医疗代表已经向运动员保证，会全天监测天气状况，并向各代表队报告，从而保证赛事在可接受的健康风险水平下运行。,The medical delegate confirmed that the weather conditions will be closely monitored throughout the day and reports will be sent to the teams to make sure the event is run at a safe level.,"This organization says that their medical representatives have guaranteed to the athletes that they will monitor the weather conditions all day and report to each representative team, ""so as to guarantee that the event runs at an acceptable level of health risk."""
"Track athletes competing inside the stadium said it was unlikely that the heat would significantly affect their performances, but conceded that practices have been especially draining.",参与 室内 竞赛 的 田径 选手 表示 ， 高温 对 他们 参赛 表现 的 影响 应该 不会 太 大 ， 但 他们 也 承认 训练 尤其 让 人 感到 筋疲力竭 。,"Runners participating in indoor competitions say dat high temperature may not affect their performance too much, but admit dat training really exhausts dem.",ส น า ม 内 参加 赛道 运动员 表示 热度 可能 不会 显著 影响 他们 的 表现 ， 但 承认 训练 时 特别 消耗 体力 。,"The athletes inside the stadium said that the heat is not likely to affect their performance much, but they admitted that training has been very tiring.","Participating in indoor competitions, the track and field athletes said that the high temperature should not have a significant impact on their performance. However, they also admitted that training is especially exhausting and draining.","Track athletes competing inside the stadium said that the heat wouldn't significantly affect their performances, but they conceded that practices have been especially draining.","Participants in the indoor competition, the athletes of track and field, say that the high temperature should not have a big impact on their performance, but they also admit that training, especially, makes them feel exhausted.","Track athletes in stadium say heat unlikely to significantly affect performances, but admit practices especially draining.","Participation in indoor competitions for track and field athletes. The athletes stated that the impact of high temperatures on their performance should not be too significant, but they also admitted that training has been especially exhausting, leaving them feeling physically drained."
